발행회차,발행일자,기준월,초기대출건수,초기대출잔액,전월대출잔액,만기전상환금액,당월총상환금액,만기전상환율,기준월대출잔액,기준월대출잔액비율,이자상환금액
MBS 2006-01,2006-01-26,2022-10-09,5490,390636515.6,184794793,3392331,3918668,1.84,180876125,0.05,0
MBS 2006-01,2006-01-26,2022-09-09,5490,390636515.6,188720492,3370053,3925699,1.79,184794793,0.05,0
MBS 2006-01,2006-01-26,2022-08-09,5490,390636515.6,193307041,4016776,4586549,2.08,188720492,0.05,0
MBS 2006-01,2006-01-26,2022-07-09,5490,390636515.6,198359278,4476588,5052237,2.26,193307041,0.05,0
MBS 2006-01,2006-01-26,2022-06-09,5490,390636515.6,204203505,5218812,5844227,2.56,198359278,0.05,0
MBS 2006-01,2006-01-26,2022-05-09,5490,390636515.6,209061154,4309840,4857649,2.06,204203505,0.05,0
MBS 2006-01,2006-01-26,2022-04-09,5490,390636515.6,214783379,5111282,5722225,2.38,209061154,0.05,0
MBS 2006-01,2006-01-26,2022-03-09,5490,390636515.6,220797279,5310950,6013900,2.41,214783379,0.05,0
MBS 2006-01,2006-01-26,2022-02-09,5490,390636515.6,225568102,4204647,4770823,1.86,220797279,0.06,0
MBS 2006-01,2006-01-26,2022-01-09,5490,390636515.6,229043594,2702612,3475492,1.18,225568102,0.06,0
MBS 2006-01,2006-01-26,2022-12-08,5490,390636515.6,231332650,1499784,2289056,0.65,229043594,0.06,0
MBS 2006-01,2006-01-26,2022-11-08,5490,390636515.6,234326444,2411469,2993794,1.03,231332650,0.06,0
MBS 2006-01,2006-01-26,2022-10-08,5490,390636515.6,238062393,3122936,3735949,1.71,234326444,0.06,0
MBS 2006-01,2006-01-26,2022-09-08,5490,390636515.6,241831869,3072637,3769476,1.27,238062393,0.06,0
MBS 2006-01,2006-01-26,2022-08-08,5490,390636515.6,245267435,2829949,3435566,1.15,241831869,0.06,0
MBS 2006-01,2006-01-26,2022-07-08,5490,390636515.6,249302220,3368469,4034785,1.35,245267435,0.06,0
MBS 2006-01,2006-01-26,2022-06-08,5490,390636515.6,253996630,3998260,4694410,1.57,249302220,0.06,0
MBS 2006-01,2006-01-26,2022-05-08,5490,390636515.6,257815197,3174007,3818567,1.23,253996630,0.07,0
MBS 2006-01,2006-01-26,2022-04-08,5490,390636515.6,261786746,2704564,3971549,1.03,257815197,0.07,0
MBS 2006-01,2006-01-26,2022-03-08,5490,390636515.6,266552249,4079345,4765503,1.53,261786746,0.07,0
MBS 2006-01,2006-01-26,2022-02-08,5490,390636515.6,270042450,2813413,3490201,1.04,266552249,0.07,0
MBS 2006-01,2006-01-26,2022-01-08,5490,390636515.6,274082005,3347463,4039555,1.22,270042450,0.07,0
MBS 2006-01,2006-01-26,2022-12-07,5490,390636515.6,278404811,3627260,4322806,1.3,274082005,0.07,0
MBS 2006-01,2006-01-26,2022-11-07,5490,390636515.6,283996477,4891038,5591666,1.72,278404811,0.07,0
MBS 2006-01,2006-01-26,2022-10-07,5490,390636515.6,288165865,3383127,4169388,1.17,283996477,0.07,0
MBS 2006-01,2006-01-26,2022-09-07,5490,390636515.6,291169854,2373471,3003990,0.82,288165864,0.07,0
MBS 2006-01,2006-01-26,2022-08-07,5490,390636515.6,295581239,3698145,4411385,1.25,291169854,0.07,0
MBS 2006-01,2006-01-26,2022-07-07,5490,390636515.6,300639151,4259043,5057912,1.42,295581239,0.08,0
MBS 2006-01,2006-01-26,2022-06-07,5490,390636515.6,304644355,3340788,4005204,1.1,300639151,0.08,0
MBS 2006-01,2006-01-26,2022-05-07,5490,390636515.6,309802293,4424533,5157938,1.43,304644355,0.08,0
MBS 2006-01,2006-01-26,2022-04-07,5490,390636515.6,313720542,3096300,3918249,0.99,309802293,0.08,0
MBS 2006-01,2006-01-26,2022-03-07,5490,390636515.6,318277103,3793393,4556561,1.19,313720542,0.08,0
MBS 2006-01,2006-01-26,2022-02-07,5490,390636515.6,323076459,4061619,4799356,1.26,318277103,0.08,0
MBS 2006-01,2006-01-26,2022-01-07,5490,390636515.6,329055758,5073674,5979299,1.54,323076459,0.08,0
MBS 2006-01,2006-01-26,2022-12-06,5490,390636515.6,336209380,6450035,7153622,1.92,329055758,0.08,0
MBS 2006-01,2006-01-26,2022-11-06,5490,390636515.6,346652710,9654409,10443330,2.79,336209380,0.09,0
MBS 2006-01,2006-01-26,2022-10-06,5490,390636515.6,352941942,5718928,6289232,1.62,346652710,0.09,0
MBS 2006-01,2006-01-26,2022-09-06,5490,390636515.6,359125263,5693778,6183321,1.59,352941942,0.09,0
MBS 2006-01,2006-01-26,2022-08-06,5490,390636515.6,363713246,4250664,4587983,1.17,359125263,0.09,0
MBS 2006-01,2006-01-26,2022-07-06,5490,390636515.6,368118692,4087803,4405446,1.11,363713246,0.09,0
MBS 2006-01,2006-01-26,2022-06-06,5490,390636515.6,372572641,4128803,4453949,1.11,368118692,0.09,0
MBS 2006-01,2006-01-26,2022-05-06,5490,390636515.6,376555584,3656920,3982943,0.97,372572641,0.1,0
MBS 2006-01,2006-01-26,2022-04-06,5490,390636515.6,381280101,4441921,4724517,1.17,376555584,0.1,0
MBS 2006-01,2006-01-26,2022-03-06,5490,390636515.6,384228516,2635654,2948415,0.69,381280101,0.1,0
MBS 2006-01,2006-01-26,2022-02-06,5490,390636515.6,388425426,3889289,4196910,1,384228516,0.1,0
MBS 2005-09,2005-11-10,2022-12-10,4636,344301055.1,106740016,4680752,5164830,4.39,101575186,0.03,0
MBS 2005-09,2005-11-10,2022-11-10,4636,344301055.1,112897105,5658472,6157089,5.01,106740016,0.03,0
MBS 2005-09,2005-11-10,2022-10-10,4636,344301055.1,118417493,4965615,5520388,4.19,112897105,0.03,0
MBS 2005-09,2005-11-10,2022-09-10,4636,344301055.1,124757671,5925919,6340178,4.75,118417493,0.03,0
MBS 2005-09,2005-11-10,2022-08-10,4636,344301055.1,127290651,1972449,2532980,1.55,124757671,0.04,0
MBS 2005-09,2005-11-10,2022-07-10,4636,344301055.1,129858856,2147317,2568205,1.65,127290651,0.04,0
MBS 2005-09,2005-11-10,2022-06-10,4636,344301055.1,133142763,2847063,3283907,2.14,129858856,0.04,0
MBS 2005-09,2005-11-10,2022-05-10,4636,344301055.1,136312211,2727330,3169448,2,133142763,0.04,0
MBS 2005-09,2005-11-10,2022-04-10,4636,344301055.1,139284712,2519747,2972501,1.81,136312211,0.04,0
MBS 2005-09,2005-11-10,2022-03-10,4636,344301055.1,142686358,2867709,3401646,2.01,139284712,0.04,0
MBS 2005-09,2005-11-10,2022-02-10,4636,344301055.1,145367018,2248737,2680660,1.55,142686358,0.04,0
MBS 2005-09,2005-11-10,2022-01-10,4636,344301055.1,147194584,1407273,1827566,0.96,145367018,0.04,0
MBS 2005-09,2005-11-10,2022-12-09,4636,344301055.1,151345714,3569022,4151130,2.36,147194584,0.04,0
MBS 2005-09,2005-11-10,2022-11-09,4636,344301055.1,155994594,4159841,4648880,2.67,151345714,0.04,0
MBS 2005-09,2005-11-10,2022-10-09,4636,344301055.1,160376754,3895604,4382160,2.43,155994594,0.05,0
MBS 2005-09,2005-11-10,2022-09-09,4636,344301055.1,164030733,3111240,3653979,1.9,160376754,0.05,0
MBS 2005-09,2005-11-10,2022-08-09,4636,344301055.1,168008221,3478400,3977488,2.07,164030733,0.05,0
MBS 2005-09,2005-11-10,2022-07-09,4636,344301055.1,172545040,4015759,4536819,2.33,168008221,0.05,0
MBS 2005-09,2005-11-10,2022-06-09,4636,344301055.1,177394711,4281440,4849671,2.41,172545040,0.05,0
MBS 2005-09,2005-11-10,2022-05-09,4636,344301055.1,182482711,4598891,5088000,2.52,177394711,0.05,0
MBS 2005-09,2005-11-10,2022-04-09,4636,344301055.1,187142176,4107308,4659465,2.19,182482711,0.05,0
MBS 2005-09,2005-11-10,2022-03-09,4636,344301055.1,191257438,3492604,4115262,1.83,187142176,0.05,0
MBS 2005-09,2005-11-10,2022-02-09,4636,344301055.1,194449594,2691001,3192156,1.38,191257438,0.06,0
MBS 2005-09,2005-11-10,2022-01-09,4636,344301055.1,196896961,1902861,2447367,0.97,194449594,0.06,0
MBS 2005-09,2005-11-10,2022-12-08,4636,344301055.1,199314482,1737814,2417521,0.87,196896961,0.06,0
MBS 2005-09,2005-11-10,2022-11-08,4636,344301055.1,201864950,2048513,2550468,1.01,199314482,0.06,0
MBS 2005-09,2005-11-10,2022-10-08,4636,344301055.1,205227423,2813000,3362473,1.37,201864950,0.06,0
MBS 2005-09,2005-11-10,2022-09-08,4636,344301055.1,209546329,3697404,4318906,1.76,205227423,0.06,0
MBS 2005-09,2005-11-10,2022-08-08,4636,344301055.1,213005791,2919679,3459462,1.37,209546329,0.06,0
MBS 2005-09,2005-11-10,2022-07-08,4636,344301055.1,215737135,2135955,2731344,0.99,213005791,0.06,0
MBS 2005-09,2005-11-10,2022-06-08,4636,344301055.1,218539696,2198625,2802561,1.01,215737135,0.06,0
MBS 2005-09,2005-11-10,2022-05-08,4636,344301055.1,221510057,2389331,2970361,1.08,218539696,0.06,0
MBS 2005-09,2005-11-10,2022-04-08,4636,344301055.1,224713621,2205137,3203564,0.98,221510057,0.06,0
MBS 2005-09,2005-11-10,2022-03-08,4636,344301055.1,227776998,2457818,3063377,1.08,224713621,0.07,0
MBS 2005-09,2005-11-10,2022-02-08,4636,344301055.1,231092469,2709351,3315471,1.17,227776998,0.07,0
MBS 2005-09,2005-11-10,2022-01-08,4636,344301055.1,233616061,1909907,2523592,0.82,231092469,0.07,0
MBS 2005-09,2005-11-10,2022-12-07,4636,344301055.1,236616034,2387487,2999973,1.01,233616061,0.07,0
MBS 2005-09,2005-11-10,2022-11-07,4636,344301055.1,240710103,3479929,4094069,1.45,236616034,0.07,0
MBS 2005-09,2005-11-10,2022-10-07,4636,344301055.1,245193686,3784360,4483583,1.54,240710103,0.07,0
MBS 2005-09,2005-11-10,2022-09-07,4636,344301055.1,248247237,2504201,3053552,1.01,245193685,0.07,0
MBS 2005-09,2005-11-10,2022-08-07,4636,344301055.1,251287022,2407627,3039785,0.96,248247237,0.07,0
MBS 2005-09,2005-11-10,2022-07-07,4636,344301055.1,254056347,2083372,2769325,0.82,251287022,0.07,0
MBS 2005-09,2005-11-10,2022-06-07,4636,344301055.1,258175461,3527238,4119114,1.37,254056347,0.07,0
MBS 2005-09,2005-11-10,2022-05-07,4636,344301055.1,263664677,4837954,5489216,1.83,258175461,0.07,0
MBS 2005-09,2005-11-10,2022-04-07,4636,344301055.1,268517268,4188083,4852591,1.56,263664677,0.08,0
MBS 2005-09,2005-11-10,2022-03-07,4636,344301055.1,272295116,3136013,3777848,1.15,268517268,0.08,0
MBS 2005-09,2005-11-10,2022-02-07,4636,344301055.1,276524029,3569143,4228913,1.29,272295116,0.08,0
MBS 2005-09,2005-11-10,2022-01-07,4636,344301055.1,280493757,3262583,3969728,1.16,276524029,0.08,0
MBS 2005-09,2005-11-10,2022-12-06,4636,344301055.1,287176015,6065154,6682258,2.11,280493757,0.08,0
MBS 2005-09,2005-11-10,2022-11-06,4636,344301055.1,296098998,8242547,8922983,2.78,287176015,0.08,0
MBS 2005-09,2005-11-10,2022-10-06,4636,344301055.1,301527969,4821232,5428971,1.6,296098998,0.09,0
MBS 2005-09,2005-11-10,2022-09-06,4636,344301055.1,308162025,6181754,6634056,2.01,301527969,0.09,0
MBS 2005-09,2005-11-10,2022-08-06,4636,344301055.1,312182621,3606267,4020596,1.16,308162025,0.09,0
MBS 2005-09,2005-11-10,2022-07-06,4636,344301055.1,315956002,3458807,3773381,1.09,312182621,0.09,0
MBS 2005-09,2005-11-10,2022-06-06,4636,344301055.1,320610385,4335742,4654383,1.35,315956002,0.09,0
MBS 2005-09,2005-11-10,2022-05-06,4636,344301055.1,324760160,3816099,4149775,1.18,320610385,0.09,0
MBS 2005-09,2005-11-10,2022-04-06,4636,344301055.1,328926908,3890313,4166748,1.18,324760160,0.09,0
MBS 2005-09,2005-11-10,2022-03-06,4636,344301055.1,332004042,2765373,3077134,0.83,328926908,0.1,0
MBS 2005-09,2005-11-10,2022-02-06,4636,344301055.1,334457220,2148103,2453178,0.64,332004042,0.1,0
MBS 2005-09,2005-11-10,2022-01-06,4636,344301055.1,337041090,2180876,2583870,0.65,334457220,0.1,0
MBS 2005-09,2005-11-10,2022-12-05,4636,344301055.1,340492733,3146328,3451643,0.92,337041090,0.1,0
MBS 2005-09,2005-11-10,2022-11-05,4636,344301055.1,344301055,2673423,3808322,0.78,340492733,0.1,0
MBS 2005-08,2005-09-29,2022-12-10,5594,411634620.9,121092237,4713094,5373052,3.89,115719185,0.03,0
MBS 2005-08,2005-09-29,2022-11-10,5594,411634620.9,126783768,5169617,5691531,4.08,121092237,0.03,0
MBS 2005-08,2005-09-29,2022-10-10,5594,411634620.9,133521620,5999814,6737852,4.49,126783768,0.03,0
MBS 2005-08,2005-09-29,2022-09-10,5594,411634620.9,138266332,4082711,4744712,2.95,133521620,0.03,0
MBS 2005-08,2005-09-29,2022-08-10,5594,411634620.9,144028623,5178896,5762291,3.6,138266332,0.03,0
MBS 2005-08,2005-09-29,2022-07-10,5594,411634620.9,150356377,5831744,6327754,3.88,144028623,0.03,0
MBS 2005-08,2005-09-29,2022-06-10,5594,411634620.9,154226631,3376834,3870254,2.19,150356377,0.04,0
MBS 2005-08,2005-09-29,2022-05-10,5594,411634620.9,157316574,2594764,3089943,1.65,154226631,0.04,0
MBS 2005-08,2005-09-29,2022-04-10,5594,411634620.9,160448286,2620706,3131712,1.63,157316574,0.04,0
MBS 2005-08,2005-09-29,2022-03-10,5594,411634620.9,164334518,3278618,3886232,2,160448286,0.04,0
MBS 2005-08,2005-09-29,2022-02-10,5594,411634620.9,167791864,3004240,3457346,1.79,164334518,0.04,0
MBS 2005-08,2005-09-29,2022-01-10,5594,411634620.9,170723358,2435966,2931494,1.43,167791864,0.04,0
MBS 2005-08,2005-09-29,2022-12-09,5594,411634620.9,174207632,2771789,3484274,1.59,170723358,0.04,0
MBS 2005-08,2005-09-29,2022-11-09,5594,411634620.9,177272450,2545560,3064818,1.44,174207632,0.04,0
MBS 2005-08,2005-09-29,2022-10-09,5594,411634620.9,181607742,3786250,4335292,2.08,177272450,0.04,0
MBS 2005-08,2005-09-29,2022-09-09,5594,411634620.9,185985746,3825286,4378004,2.06,181607742,0.04,0
MBS 2005-08,2005-09-29,2022-08-09,5594,411634620.9,189911650,3363870,3925904,1.77,185985746,0.05,0
MBS 2005-08,2005-09-29,2022-07-09,5594,411634620.9,194709784,4219620,4798134,2.17,189911650,0.05,0
MBS 2005-08,2005-09-29,2022-06-09,5594,411634620.9,199502318,4186679,4792534,2.1,194709784,0.05,0
MBS 2005-08,2005-09-29,2022-05-09,5594,411634620.9,203688178,3622442,4185860,1.78,199502318,0.05,0
MBS 2005-08,2005-09-29,2022-04-09,5594,411634620.9,209544406,5248273,5856228,2.5,203688178,0.05,0
MBS 2005-08,2005-09-29,2022-03-09,5594,411634620.9,214177136,3958749,4632730,1.85,209544406,0.05,0
MBS 2005-08,2005-09-29,2022-02-09,5594,411634620.9,218577803,3851694,4400667,1.76,214177136,0.05,0
MBS 2005-08,2005-09-29,2022-01-09,5594,411634620.9,221525294,2335462,2947491,1.05,218577803,0.05,0
MBS 2005-08,2005-09-29,2022-12-08,5594,411634620.9,223655743,1396072,2130449,0.62,221525294,0.05,0
MBS 2005-08,2005-09-29,2022-11-08,5594,411634620.9,226527371,2308590,2871628,1.02,223655743,0.05,0
MBS 2005-08,2005-09-29,2022-10-08,5594,411634620.9,229348196,2757706,2820825,1.2,226527371,0.06,0
MBS 2005-08,2005-09-29,2022-09-08,5594,411634620.9,233637964,3623739,4289768,1.55,229348196,0.06,0
MBS 2005-08,2005-09-29,2022-08-08,5594,411634620.9,239607130,5349655,5969166,2.23,233637964,0.06,0
MBS 2005-08,2005-09-29,2022-07-08,5594,411634620.9,245977722,5699848,6370592,2.32,239607130,0.06,0
MBS 2005-08,2005-09-29,2022-06-08,5594,411634620.9,250261410,3615321,4283688,1.44,245977722,0.06,0
MBS 2005-08,2005-09-29,2022-05-08,5594,411634620.9,255321920,4387428,5060510,1.72,250261410,0.06,0
MBS 2005-08,2005-09-29,2022-04-08,5594,411634620.9,259121414,2771010,3799494,1.07,255321920,0.06,0
MBS 2005-08,2005-09-29,2022-03-08,5594,411634620.9,263330324,3492814,4208910,1.33,259121414,0.06,0
MBS 2005-08,2005-09-29,2022-02-08,5594,411634620.9,266519003,2503561,3188679,0.94,263330324,0.06,0
MBS 2005-08,2005-09-29,2022-01-08,5594,411634620.9,269409713,2195629,2890710,0.81,266519003,0.06,0
MBS 2005-08,2005-09-29,2022-12-07,5594,411634620.9,273237539,3132096,3827826,1.15,269409713,0.07,0
MBS 2005-08,2005-09-29,2022-11-07,5594,411634620.9,277772282,3825759,4534743,1.38,273237539,0.07,0
MBS 2005-08,2005-09-29,2022-10-07,5594,411634620.9,283111319,4557544,5339037,1.61,277772282,0.07,0
MBS 2005-08,2005-09-29,2022-09-07,5594,411634620.9,286646872,2906137,3535553,1.01,283111319,0.07,0
MBS 2005-08,2005-09-29,2022-08-07,5594,411634620.9,291021927,3662189,4375055,1.26,286646872,0.07,0
MBS 2005-08,2005-09-29,2022-07-07,5594,411634620.9,296035924,4260327,5013997,1.44,291021927,0.07,0
MBS 2005-08,2005-09-29,2022-06-07,5594,411634620.9,300416000,3682892,4380076,1.23,296035924,0.07,0
MBS 2005-08,2005-09-29,2022-05-07,5594,411634620.9,303536172,2381414,3120172,0.78,300416000,0.07,0
MBS 2005-08,2005-09-29,2022-04-07,5594,411634620.9,307979676,3697072,4443504,1.2,303536172,0.07,0
MBS 2005-08,2005-09-29,2022-03-07,5594,411634620.9,312675928,3962523,4696252,1.27,307979676,0.07,0
MBS 2005-08,2005-09-29,2022-02-07,5594,411634620.9,317468760,4036244,4792832,1.27,312675928,0.08,0
MBS 2005-08,2005-09-29,2022-01-07,5594,411634620.9,325213018,6955700,7744258,2.14,317468760,0.08,0
MBS 2005-08,2005-09-29,2022-12-06,5594,411634620.9,333649968,7706193,8436950,2.31,325213018,0.08,0
MBS 2005-08,2005-09-29,2022-11-06,5594,411634620.9,343555410,9129335,9905442,2.66,333649968,0.08,0
MBS 2005-08,2005-09-29,2022-10-06,5594,411634620.9,349515445,5145601,5960035,1.47,343555410,0.08,0
MBS 2005-08,2005-09-29,2022-09-06,5594,411634620.9,356458088,6203780,6942643,1.74,349515445,0.08,0
MBS 2005-08,2005-09-29,2022-08-06,5594,411634620.9,364862844,7746536,8404756,2.12,356458088,0.09,0
MBS 2005-08,2005-09-29,2022-07-06,5594,411634620.9,370944517,5636860,6081673,1.52,364862844,0.09,0
MBS 2005-08,2005-09-29,2022-06-06,5594,411634620.9,375391866,4061972,4447349,1.08,370944517,0.09,0
MBS 2005-08,2005-09-29,2022-05-06,5594,411634620.9,381766870,5988353,6375004,1.57,375391866,0.09,0
MBS 2005-08,2005-09-29,2022-04-06,5594,411634620.9,388037004,5783282,6270134,1.49,381766870,0.09,0
MBS 2005-08,2005-09-29,2022-03-06,5594,411634620.9,391500876,3102599,3463872,0.79,388037004,0.09,0
MBS 2005-08,2005-09-29,2022-02-06,5594,411634620.9,394396572,2548688,2895696,0.65,391500876,0.1,0
MBS 2005-08,2005-09-29,2022-01-06,5594,411634620.9,397465828,2650132,3069256,0.67,394396572,0.1,0
MBS 2005-08,2005-09-29,2022-12-05,5594,411634620.9,401455298,3641895,3989470,0.91,397465828,0.1,0
MBS 2005-08,2005-09-29,2022-11-05,5594,411634620.9,405966835,4159144,4511537,1.02,401455298,0.1,0
MBS 2005-08,2005-09-29,2022-10-05,5594,411634620.9,409652273,3334340,3685438,0.81,405966835,0.1,0
MBS 2005-07,2005-08-30,2022-12-10,6643,488172146,148133834,4803896,5484725,3.24,142649109,0.03,0
MBS 2005-07,2005-08-30,2022-11-10,6643,488172146,154778685,5780338,6644851,3.73,148133834,0.03,0
MBS 2005-07,2005-08-30,2022-10-10,6643,488172146,159847893,4305965,5069208,2.69,154778685,0.03,0
MBS 2005-07,2005-08-30,2022-09-10,6643,488172146,164431898,3790445,4584005,2.31,159847893,0.03,0
MBS 2005-07,2005-08-30,2022-08-10,6643,488172146,169816723,4471168,5384825,2.63,164431898,0.03,0
MBS 2005-07,2005-08-30,2022-07-10,6643,488172146,179486270,9088932,9669547,5.06,169816723,0.03,0
MBS 2005-07,2005-08-30,2022-06-10,6643,488172146,185681682,5590389,6195412,3.01,179486270,0.04,0
MBS 2005-07,2005-08-30,2022-05-10,6643,488172146,190396176,4074609,4714494,2.14,185681682,0.04,0
MBS 2005-07,2005-08-30,2022-04-10,6643,488172146,193791566,2767342,3395390,1.43,190396176,0.04,0
MBS 2005-07,2005-08-30,2022-03-10,6643,488172146,197587862,2969883,3796296,1.5,193791566,0.04,0
MBS 2005-07,2005-08-30,2022-02-10,6643,488172146,201483247,3324721,3895385,1.65,197587862,0.04,0
MBS 2005-07,2005-08-30,2022-01-10,6643,488172146,205019930,2982643,3536683,1.45,201483247,0.04,0
MBS 2005-07,2005-08-30,2022-12-09,6643,488172146,209195308,3240327,4175378,1.55,205019930,0.04,0
MBS 2005-07,2005-08-30,2022-11-09,6643,488172146,213669626,3802716,4474318,1.78,209195308,0.04,0
MBS 2005-07,2005-08-30,2022-10-09,6643,488172146,218185070,3847370,4515444,1.76,213669626,0.04,0
MBS 2005-07,2005-08-30,2022-09-09,6643,488172146,223732606,4817049,5547536,2.15,218185070,0.04,0
MBS 2005-07,2005-08-30,2022-08-09,6643,488172146,228562553,4134629,4829947,1.81,223732606,0.05,0
MBS 2005-07,2005-08-30,2022-07-09,6643,488172146,233775124,4498267,5212571,1.92,228562553,0.05,0
MBS 2005-07,2005-08-30,2022-06-09,6643,488172146,238850244,4316619,5075120,1.81,233775124,0.05,0
MBS 2005-07,2005-08-30,2022-05-09,6643,488172146,244810992,5279989,5960748,2.16,238850244,0.05,0
MBS 2005-07,2005-08-30,2022-04-09,6643,488172146,252022792,6473366,7211800,2.57,244810992,0.05,0
MBS 2005-07,2005-08-30,2022-03-09,6643,488172146,257944542,5059808,5921750,1.96,252022792,0.05,0
MBS 2005-07,2005-08-30,2022-02-09,6643,488172146,262242760,3621805,4298218,1.38,257944542,0.05,0
MBS 2005-07,2005-08-30,2022-01-09,6643,488172146,265767332,2753752,3524572,1.04,262242760,0.05,0
MBS 2005-07,2005-08-30,2022-12-08,6643,488172146,269175270,2407608,3407938,0.89,265767332,0.05,0
MBS 2005-07,2005-08-30,2022-11-08,6643,488172146,272111544,2214746,2936274,0.81,269175270,0.06,0
MBS 2005-07,2005-08-30,2022-10-08,6643,488172146,275840612,2883551,3729068,1.05,272111544,0.06,0
MBS 2005-07,2005-08-30,2022-09-08,6643,488172146,279471771,2738881,3631159,0.98,275840612,0.06,0
MBS 2005-07,2005-08-30,2022-08-08,6643,488172146,284424111,4222181,4952340,1.48,279471771,0.06,0
MBS 2005-07,2005-08-30,2022-07-08,6643,488172146,291982188,6755325,7558077,2.31,284424111,0.06,0
MBS 2005-07,2005-08-30,2022-06-08,6643,488172146,300139936,7324049,8157748,2.44,291982188,0.06,0
MBS 2005-07,2005-08-30,2022-05-08,6643,488172146,305165926,4233847,5025990,1.39,300139936,0.06,0
MBS 2005-07,2005-08-30,2022-04-08,6643,488172146,309635859,3237657,4469933,1.05,305165926,0.06,0
MBS 2005-07,2005-08-30,2022-03-08,6643,488172146,314004359,3526922,4368500,1.12,309635859,0.06,0
MBS 2005-07,2005-08-30,2022-02-08,6643,488172146,317688481,2840673,3684122,0.89,314004359,0.06,0
MBS 2005-07,2005-08-30,2022-01-08,6643,488172146,320619256,2083018,2930775,0.65,317688481,0.07,0
MBS 2005-07,2005-08-30,2022-12-07,6643,488172146,324982502,3515426,4363246,1.08,320619256,0.07,0
MBS 2005-07,2005-08-30,2022-11-07,6643,488172146,329481856,3650317,4499354,1.11,324982502,0.07,0
MBS 2005-07,2005-08-30,2022-10-07,6643,488172146,334416912,3908642,4935056,1.17,329481856,0.07,0
MBS 2005-07,2005-08-30,2022-09-07,6643,488172146,337706732,2534400,3289820,0.75,334416912,0.07,0
MBS 2005-07,2005-08-30,2022-08-07,6643,488172146,341636854,3027404,3930121,0.89,337706733,0.07,0
MBS 2005-07,2005-08-30,2022-07-07,6643,488172146,346869851,4293565,5232997,1.24,341636854,0.07,0
MBS 2005-07,2005-08-30,2022-06-07,6643,488172146,352648197,4966667,5778346,1.41,346869851,0.07,0
MBS 2005-07,2005-08-30,2022-05-07,6643,488172146,359400121,5859857,6751924,1.63,352648197,0.07,0
MBS 2005-07,2005-08-30,2022-04-07,6643,488172146,366210755,5776327,6810634,1.58,359400121,0.07,0
MBS 2005-07,2005-08-30,2022-03-07,6643,488172146,372133197,5046384,5922442,1.36,366210755,0.08,0
MBS 2005-07,2005-08-30,2022-02-07,6643,488172146,378190816,5129102,6057619,1.36,372133197,0.08,0
MBS 2005-07,2005-08-30,2022-01-07,6643,488172146,385323371,6009244,7132555,1.56,378190816,0.08,0
MBS 2005-07,2005-08-30,2022-12-06,6643,488172146,393516592,7457646,8193221,1.9,385323371,0.08,0
MBS 2005-07,2005-08-30,2022-11-06,6643,488172146,405186923,10674713,11670331,2.63,393516592,0.08,0
MBS 2005-07,2005-08-30,2022-10-06,6643,488172146,412741131,6533586,7554208,1.58,405186923,0.08,0
MBS 2005-07,2005-08-30,2022-09-06,6643,488172146,419787435,6160970,7046304,1.47,412741131,0.08,0
MBS 2005-07,2005-08-30,2022-08-06,6643,488172146,426768539,5992321,6981104,1.4,419787435,0.09,0
MBS 2005-07,2005-08-30,2022-07-06,6643,488172146,434817716,7190182,8049177,1.65,426768539,0.09,0
MBS 2005-07,2005-08-30,2022-06-06,6643,488172146,443845803,8441136,9028087,1.9,434817716,0.09,0
MBS 2005-07,2005-08-30,2022-05-06,6643,488172146,450339727,5981863,6493924,1.33,443845803,0.09,0
MBS 2005-07,2005-08-30,2022-04-06,6643,488172146,456131883,5394307,5792156,1.18,450339727,0.09,0
MBS 2005-07,2005-08-30,2022-03-06,6643,488172146,461578252,4998528,5446369,1.08,456131883,0.09,0
MBS 2005-07,2005-08-30,2022-02-06,6643,488172146,466215827,4204236,4637575,0.9,461578252,0.09,0
MBS 2005-07,2005-08-30,2022-01-06,6643,488172146,470002088,3277765,3786261,0.7,466215827,0.1,0
MBS 2005-07,2005-08-30,2022-12-05,6643,488172146,474530980,4093659,4528892,0.86,470002088,0.1,0
MBS 2005-07,2005-08-30,2022-11-05,6643,488172146,478236611,3139035,3705631,0.66,474530980,0.1,0
MBS 2005-07,2005-08-30,2022-10-05,6643,488172146,481397272,2732230,3160661,0.57,478236611,0.1,0
MBS 2005-07,2005-08-30,2022-09-05,6643,488172146,485296139,3460355,3898867,0.71,481397272,0.1,0
MBS 2005-06,2005-07-27,2022-12-10,5897,455048034.6,134801749,4240961,4880955,3.15,129920794,0.03,0
MBS 2005-06,2005-07-27,2022-11-10,5897,455048034.6,140009911,4652499,5208162,3.32,134801749,0.03,0
MBS 2005-06,2005-07-27,2022-10-10,5897,455048034.6,145131339,4661576,5121428,3.21,140009911,0.03,0
MBS 2005-06,2005-07-27,2022-09-10,5897,455048034.6,149206936,3508965,4075597,2.35,145131339,0.03,0
MBS 2005-06,2005-07-27,2022-08-10,5897,455048034.6,154611765,4745173,5404829,3.07,149206936,0.03,0
MBS 2005-06,2005-07-27,2022-07-10,5897,455048034.6,161123379,5994896,6511614,3.72,154611765,0.03,0
MBS 2005-06,2005-07-27,2022-06-10,5897,455048034.6,167249893,5586234,6126514,3.34,161123379,0.04,0
MBS 2005-06,2005-07-27,2022-05-10,5897,455048034.6,173450413,5741991,6200520,3.31,167249893,0.04,0
