,일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
816,2007-04-13,195.85,-0.96,-0.49,196.43,196.77,194.83,105116.0,3484558.0,645428445.0
817,2007-04-16,197.1,1.25,0.64,196.24,197.29,195.65,112814.0,3221259.0,650188818.0
818,2007-04-17,196.57,-0.53,-0.27,197.92,197.96,195.97,109095.0,3560881.0,649072370.0
819,2007-04-18,197.31,0.74,0.38,197.04,197.86,196.64,101530.0,3335692.0,651356619.0
820,2007-04-19,194.59,-2.72,-1.38,197.6,197.67,193.51,108708.0,3658139.0,642403461.0
821,2007-04-20,197.24,2.65,1.36,195.27,197.24,195.27,108798.0,3601209.0,650431035.0
822,2007-04-23,198.62,1.38,0.7,198.82,199.88,197.67,120485.0,3932750.0,654978123.0
823,2007-04-24,200.02,1.4,0.7,198.69,200.21,197.68,124872.0,4478673.0,659748073.0
824,2007-04-25,198.43,-1.59,-0.79,200.16,200.27,197.17,155384.0,5315615.0,654505464.0
825,2007-04-26,199.75,1.32,0.67,200.4,201.23,199.7,119939.0,4253423.0,658519733.0
826,2007-04-27,198.28,-1.47,-0.74,198.76,199.53,197.5,101418.0,3678562.0,653555629.0
827,2007-04-30,198.55,0.27,0.14,197.9,198.55,196.88,70534.0,3239554.0,653690710.0
828,2007-05-02,199.86,1.31,0.66,199.76,200.43,199.09,83992.0,3040658.0,657714516.0
829,2007-05-03,200.67,0.81,0.41,201.12,201.24,200.0,87117.0,3053203.0,660570341.0
830,2007-05-04,201.56,0.89,0.44,201.1,201.56,200.29,91369.0,3204483.0,663385233.0
831,2007-05-07,203.57,2.01,1.0,202.45,203.8,202.42,115210.0,3945553.0,670074542.0
832,2007-05-08,203.51,-0.06,-0.03,203.64,204.29,202.76,110688.0,4279369.0,670062358.0
833,2007-05-09,204.77,1.26,0.62,203.47,204.77,202.78,94205.0,3368265.0,674523499.0
834,2007-05-10,205.51,0.74,0.36,205.94,207.81,205.51,115513.0,4410792.0,676721802.0
835,2007-05-11,206.06,0.55,0.27,204.14,206.24,203.33,102369.0,3709275.0,678344589.0
836,2007-05-14,206.28,0.22,0.11,207.12,208.46,205.47,112780.0,3909485.0,679039284.0
837,2007-05-15,204.22,-2.06,-1.0,205.54,207.13,204.12,103641.0,3576831.0,672216792.0
838,2007-05-16,205.62,1.4,0.69,204.42,205.73,203.79,114179.0,3487618.0,676645608.0
839,2007-05-17,207.35,1.73,0.84,207.32,207.49,206.48,103299.0,3617960.0,682276964.0
840,2007-05-18,206.69,-0.66,-0.32,206.96,207.58,205.17,89702.0,3464540.0,680257650.0
841,2007-05-21,208.74,2.05,0.99,205.44,208.86,205.41,114918.0,4056099.0,687486075.0
842,2007-05-22,210.69,1.95,0.93,209.33,210.74,208.47,132810.0,5000204.0,693789673.0
843,2007-05-23,211.15,0.46,0.22,211.22,211.87,210.14,111581.0,3936363.0,694932025.0
844,2007-05-25,210.54,-0.61,-0.29,208.83,210.7,208.63,106207.0,3472693.0,693027195.0
845,2007-05-28,211.88,1.34,0.64,211.17,212.05,210.56,116768.0,3382657.0,697426971.0
846,2007-05-29,212.06,0.18,0.08,212.38,212.81,210.87,124118.0,4229640.0,698285758.0
847,2007-05-30,211.76,-0.3,-0.14,211.93,211.97,208.82,138362.0,5075470.0,697218799.0
848,2007-05-31,216.45,4.69,2.21,214.34,216.67,213.58,169539.0,6246407.0,712533896.0
849,2007-06-01,218.74,2.29,1.06,218.01,222.38,217.3,200863.0,7189884.0,719698813.0
850,2007-06-04,221.9,3.16,1.44,221.04,222.55,218.68,169610.0,6366875.0,729919861.0
851,2007-06-05,222.37,0.47,0.21,221.58,222.97,219.6,193302.0,5517548.0,731600276.0
852,2007-06-07,223.17,0.8,0.36,219.75,223.25,219.04,180901.0,5622265.0,734378927.0
853,2007-06-08,219.8,-3.37,-1.51,220.7,221.17,218.36,167577.0,5765520.0,723579137.0
854,2007-06-11,218.39,-1.41,-0.64,221.38,221.7,217.62,192457.0,5549425.0,719166665.0
855,2007-06-12,219.94,1.55,0.71,218.02,220.07,217.78,157488.0,4734220.0,724197209.0
856,2007-06-13,218.59,-1.35,-0.61,218.72,219.9,217.8,151880.0,4748308.0,719633239.0
857,2007-06-14,224.46,5.87,2.69,221.05,224.46,220.87,176885.0,6373796.0,739011597.0
858,2007-06-15,224.61,0.15,0.07,224.85,225.26,223.53,156003.0,5833218.0,742526945.0
859,2007-06-18,228.8,4.19,1.87,226.27,228.89,225.92,179902.0,6049052.0,756316207.0
860,2007-06-19,229.04,0.24,0.1,229.75,229.75,227.35,170075.0,6121916.0,757459265.0
861,2007-06-20,226.58,-2.46,-1.07,229.76,229.79,225.8,207790.0,7243349.0,749328413.0
862,2007-06-21,227.81,1.23,0.54,225.65,229.08,224.83,197473.0,6915300.0,753652437.0
863,2007-06-22,224.95,-2.86,-1.26,228.65,228.86,223.61,241224.0,6504515.0,744153229.0
864,2007-06-25,223.4,-1.55,-0.69,222.73,227.1,222.04,124855.0,4524751.0,739136776.0
865,2007-06-26,222.43,-0.97,-0.43,223.92,224.73,220.36,111227.0,4077896.0,735842331.0
866,2007-06-27,220.35,-2.08,-0.94,222.34,222.34,219.36,101971.0,3880881.0,728856912.0
867,2007-06-28,222.6,2.25,1.02,221.93,222.69,220.8,92487.0,3602559.0,736392065.0
868,2007-06-29,221.31,-1.29,-0.58,223.09,224.37,221.24,104237.0,4193453.0,732334154.0
869,2007-07-02,224.75,3.44,1.55,220.88,224.78,220.13,91099.0,3532935.0,743361751.0
870,2007-07-03,229.29,4.54,2.02,227.29,229.45,226.7,137617.0,5581942.0,758112815.0
871,2007-07-04,233.43,4.14,1.81,230.61,233.57,230.38,156600.0,6009733.0,772267583.0
872,2007-07-05,234.75,1.32,0.57,233.83,237.03,233.31,162176.0,6567497.0,776822497.0
873,2007-07-06,236.52,1.77,0.75,235.5,236.94,233.55,153596.0,5859280.0,782279967.0
874,2007-07-09,239.68,3.16,1.34,237.23,240.49,237.23,157939.0,5769069.0,792579784.0
875,2007-07-10,241.02,1.34,0.56,240.0,241.28,239.29,122720.0,5101815.0,796555021.0
876,2007-07-11,240.46,-0.56,-0.23,239.22,242.52,238.48,120456.0,4757802.0,794651317.0
877,2007-07-12,242.86,2.4,1.0,241.34,244.74,241.33,128711.0,5354900.0,802122068.0
878,2007-07-13,250.19,7.33,3.02,247.55,250.2,247.17,155575.0,7492269.0,825472485.0
879,2007-07-16,247.91,-2.28,-0.91,250.38,251.28,245.85,137375.0,6094806.0,818984614.0
880,2007-07-18,244.92,-2.99,-1.21,248.28,248.46,244.92,137020.0,6286200.0,809880340.0
881,2007-07-19,245.7,0.78,0.32,245.43,247.59,243.71,112690.0,4910546.0,811778684.0
882,2007-07-20,251.45,5.75,2.34,247.05,251.45,245.62,129644.0,5485031.0,830626568.0
883,2007-07-23,252.28,0.83,0.33,250.66,252.47,249.2,140445.0,5716911.0,833232232.0
884,2007-07-24,252.61,0.33,0.13,253.18,253.55,250.15,137435.0,5660645.0,834646601.0
885,2007-07-25,253.93,1.32,0.52,253.14,254.93,248.75,134367.0,5845756.0,828301167.0
886,2007-07-26,248.75,-5.18,-2.04,254.71,255.38,248.74,158374.0,6189143.0,811477550.0
887,2007-07-27,238.34,-10.41,-4.18,243.56,243.57,236.15,149271.0,6737661.0,777280903.0
888,2007-07-30,241.39,3.05,1.28,237.31,241.41,235.22,116251.0,4788940.0,787051059.0
889,2007-07-31,244.32,2.93,1.21,242.46,244.34,240.09,121747.0,5119787.0,796722481.0
890,2007-08-01,234.36,-9.96,-4.08,242.63,242.63,231.26,135889.0,6418330.0,764427678.0
891,2007-08-02,233.84,-0.52,-0.22,236.5,238.66,228.41,119483.0,5316908.0,762730272.0
892,2007-08-03,236.91,3.07,1.31,236.57,238.95,235.48,93444.0,4176348.0,772546107.0
893,2007-08-06,233.92,-2.99,-1.26,230.97,233.98,230.61,84782.0,3679565.0,762927750.0
894,2007-08-07,234.5,0.58,0.25,238.15,238.19,233.23,88720.0,3547020.0,764903730.0
895,2007-08-08,240.07,5.57,2.38,237.06,240.48,236.25,115049.0,4691503.0,783427367.0
896,2007-08-09,241.0,0.93,0.39,242.85,243.73,239.84,115667.0,5141170.0,786064851.0
897,2007-08-10,230.68,-10.32,-4.28,233.77,233.95,229.04,122042.0,5479616.0,752870860.0
898,2007-08-13,233.88,3.2,1.39,232.19,233.88,229.73,86716.0,3641035.0,762776111.0
899,2007-08-14,230.45,-3.43,-1.47,232.63,234.82,228.31,97533.0,3989057.0,751341816.0
900,2007-08-16,215.67,-14.78,-6.41,222.71,222.99,214.1,158714.0,6676534.0,702784355.0
901,2007-08-17,208.57,-7.1,-3.29,217.05,217.32,207.09,141330.0,5562640.0,679588958.0
902,2007-08-20,219.72,11.15,5.35,216.42,220.08,215.31,119384.0,4768451.0,716080226.0
903,2007-08-21,220.18,0.46,0.21,220.93,224.12,218.42,94174.0,3929570.0,717493989.0
904,2007-08-22,223.24,3.06,1.39,220.9,224.0,220.24,86646.0,3543822.0,727396150.0
905,2007-08-23,228.6,5.36,2.4,228.43,230.82,228.01,108206.0,4587366.0,744627668.0
906,2007-08-24,227.18,-1.42,-0.62,227.67,228.91,225.18,80772.0,3549254.0,740289125.0
907,2007-08-27,228.65,1.47,0.65,231.37,232.65,228.57,86155.0,3769448.0,744837306.0
908,2007-08-28,232.38,3.73,1.63,229.11,232.38,227.23,104930.0,4493472.0,756883366.0
909,2007-08-29,232.32,-0.06,-0.03,225.41,233.06,225.31,116176.0,5610027.0,756561539.0
910,2007-08-30,234.22,1.9,0.82,236.52,237.45,233.51,100814.0,4445866.0,762662762.0
911,2007-08-31,238.28,4.06,1.73,234.38,238.54,234.36,102794.0,4736374.0,772537638.0
912,2007-09-03,238.72,0.44,0.18,238.64,239.11,236.51,79371.0,3474299.0,773966072.0
913,2007-09-04,237.91,-0.81,-0.34,238.7,241.25,237.56,98231.0,3946622.0,771635064.0
914,2007-09-05,236.61,-1.3,-0.55,239.01,241.11,235.73,97676.0,4369899.0,767332783.0
915,2007-09-06,239.61,3.0,1.27,236.19,239.65,233.77,85859.0,3978843.0,777169373.0
916,2007-09-07,238.92,-0.69,-0.29,239.25,240.87,236.84,90749.0,4031021.0,775343111.0
917,2007-09-10,232.44,-6.48,-2.71,233.93,233.98,229.33,82437.0,3634406.0,754725667.0
918,2007-09-11,234.12,1.68,0.72,233.42,234.71,231.2,82105.0,3504262.0,759792214.0
919,2007-09-12,229.44,-4.68,-2.0,234.76,234.96,229.4,84334.0,3555069.0,744988278.0
920,2007-09-13,233.86,4.42,1.93,230.02,234.3,228.41,99429.0,4393906.0,759373827.0
921,2007-09-14,236.54,2.68,1.15,234.73,237.4,233.71,87662.0,4255191.0,793249574.0
922,2007-09-17,236.72,0.18,0.08,236.82,237.22,234.16,71429.0,3248184.0,793965103.0
923,2007-09-18,232.42,-4.3,-1.82,236.19,236.77,232.14,83715.0,3628026.0,779464188.0
924,2007-09-19,241.08,8.66,3.73,239.51,241.56,238.97,119720.0,5593836.0,807675978.0
925,2007-09-20,242.42,1.34,0.56,241.04,243.02,240.38,98905.0,4987415.0,811975815.0
926,2007-09-21,243.45,1.03,0.42,242.42,243.82,241.35,92741.0,4846984.0,815557525.0
927,2007-09-27,247.1,3.65,1.5,246.59,247.73,245.52,112542.0,5923464.0,827299690.0
928,2007-09-28,247.2,0.1,0.04,247.63,247.7,246.04,91239.0,4726396.0,826113364.0
929,2007-10-01,249.3,2.1,0.85,247.4,250.46,247.06,87381.0,4066706.0,833013761.0
930,2007-10-02,256.8,7.5,3.01,252.95,256.8,251.91,129998.0,6403123.0,857180744.0
931,2007-10-04,254.92,-1.88,-0.73,254.41,256.3,253.53,131155.0,6784074.0,851644329.0
932,2007-10-05,253.63,-1.29,-0.51,255.41,255.66,252.98,100865.0,5156478.0,847796165.0
933,2007-10-08,255.87,2.24,0.88,256.78,257.03,254.38,122070.0,6063320.0,855360313.0
934,2007-10-09,256.19,0.32,0.13,256.0,257.28,253.56,108913.0,5735100.0,856792404.0
935,2007-10-10,259.79,3.6,1.41,258.65,260.2,257.64,108991.0,5839034.0,869735294.0
936,2007-10-11,261.82,2.03,0.78,259.66,261.84,258.59,178074.0,8781872.0,876671224.0
937,2007-10-12,257.31,-4.51,-1.72,260.25,261.5,256.54,141495.0,7415322.0,861344755.0
938,2007-10-15,257.68,0.37,0.14,259.24,259.61,254.69,108033.0,5966583.0,862851154.0
939,2007-10-16,253.43,-4.25,-1.65,254.91,258.36,252.95,147413.0,8018836.0,849003989.0
940,2007-10-17,250.48,-2.95,-1.16,252.6,253.77,244.2,134323.0,7215061.0,839179318.0
941,2007-10-18,252.6,2.12,0.85,251.08,253.82,249.23,138560.0,6882962.0,846288886.0
942,2007-10-19,248.35,-4.25,-1.68,252.34,252.34,248.35,122990.0,5795085.0,832422836.0
943,2007-10-22,239.94,-8.41,-3.39,239.85,240.88,236.86,134309.0,5772296.0,804807759.0
944,2007-10-23,244.9,4.96,2.07,243.9,245.59,240.4,122006.0,5810484.0,821924068.0
945,2007-10-24,243.31,-1.59,-0.65,247.03,252.16,241.97,146208.0,7218324.0,815887740.0
946,2007-10-25,248.8,5.49,2.26,247.47,249.59,244.28,133659.0,6305833.0,833774222.0
947,2007-10-26,255.65,6.85,2.75,249.95,255.65,247.67,140845.0,7217875.0,856562536.0
948,2007-10-29,260.4,4.75,1.86,258.38,261.45,257.75,137366.0,7105565.0,872165708.0
949,2007-10-30,258.87,-1.53,-0.59,259.51,260.54,256.85,124680.0,6125149.0,865267632.0
950,2007-10-31,260.42,1.55,0.6,258.78,260.6,257.82,121223.0,6162319.0,870506558.0
951,2007-11-01,260.76,0.34,0.13,263.06,263.15,258.71,125135.0,7028477.0,871923283.0
952,2007-11-02,254.74,-6.02,-2.31,254.77,258.81,254.7,134372.0,7216687.0,851344825.0
953,2007-11-05,253.91,-0.83,-0.33,255.05,255.29,250.69,112049.0,5928259.0,849276457.0
954,2007-11-06,259.24,5.33,2.1,254.72,259.47,254.31,114208.0,5995845.0,867337384.0
955,2007-11-07,258.74,-0.5,-0.19,261.78,263.91,258.74,128526.0,7098989.0,864456273.0
956,2007-11-08,249.97,-8.77,-3.39,254.38,255.72,249.36,133038.0,7148491.0,839435340.0
957,2007-11-09,252.21,2.24,0.9,252.83,255.13,249.27,127494.0,7176593.0,846413545.0
958,2007-11-12,243.89,-8.32,-3.3,247.89,247.95,241.41,111397.0,5705937.0,818839277.0
959,2007-11-13,244.73,0.84,0.34,244.21,245.15,239.39,118557.0,5883239.0,821397493.0
960,2007-11-14,250.21,5.48,2.24,251.01,251.49,248.01,119037.0,6437105.0,839586884.0
961,2007-11-15,247.39,-2.82,-1.13,249.79,252.2,245.17,125937.0,6657983.0,832128622.0
962,2007-11-16,244.13,-3.26,-1.32,243.09,244.54,239.81,106577.0,5316539.0,821590594.0
963,2007-11-19,239.78,-4.35,-1.78,245.42,245.42,239.54,85492.0,4136990.0,806915004.0
964,2007-11-20,236.91,-2.87,-1.2,234.58,237.44,230.19,103630.0,5062936.0,796830896.0
965,2007-11-21,228.84,-8.07,-3.41,235.96,237.35,228.22,108842.0,5323658.0,769332657.0
966,2007-11-22,228.1,-0.74,-0.32,226.73,230.33,224.4,95600.0,4964894.0,766693478.0
967,2007-11-23,225.54,-2.56,-1.12,229.15,231.06,222.51,122054.0,6436137.0,757707340.0
968,2007-11-26,236.01,10.47,4.64,229.43,236.01,228.02,96177.0,5264024.0,793235929.0
969,2007-11-27,236.38,0.37,0.16,230.68,237.42,227.09,119522.0,6192892.0,795044825.0
970,2007-11-28,232.87,-3.51,-1.48,238.99,239.32,232.71,97351.0,4860315.0,783229534.0
971,2007-11-29,238.68,5.81,2.49,239.42,240.48,237.7,100379.0,5290445.0,802627376.0
972,2007-11-30,241.91,3.23,1.35,239.72,244.07,239.48,104097.0,5531888.0,814020475.0
973,2007-12-03,241.61,-0.3,-0.12,241.95,242.68,239.64,77396.0,3874655.0,812880541.0
974,2007-12-04,244.04,2.43,1.01,241.88,244.61,241.68,83991.0,4160044.0,820874648.0
975,2007-12-05,247.03,2.99,1.23,243.24,248.17,242.45,87307.0,4322117.0,830644606.0
976,2007-12-06,249.63,2.6,1.05,250.8,251.89,248.61,109116.0,5780140.0,838726441.0
977,2007-12-07,247.38,-2.25,-0.9,251.69,251.8,247.38,109247.0,4999118.0,830343702.0
978,2007-12-10,244.25,-3.13,-1.27,246.93,248.09,243.37,92193.0,4487900.0,819379082.0
979,2007-12-11,246.85,2.6,1.06,246.22,247.5,243.99,83125.0,4037236.0,828296952.0
980,2007-12-12,247.15,0.3,0.12,241.93,247.4,241.83,89154.0,4560933.0,829415494.0
981,2007-12-13,245.21,-1.94,-0.78,246.32,248.29,242.38,111934.0,6056522.0,822445852.0
982,2007-12-14,241.5,-3.71,-1.51,244.51,245.39,239.06,83458.0,4235803.0,812326029.0
983,2007-12-17,234.33,-7.17,-2.97,238.51,240.45,234.18,74223.0,3699351.0,788695224.0
984,2007-12-18,236.65,2.32,0.99,231.79,237.94,229.96,86531.0,4402649.0,798206760.0
985,2007-12-20,234.4,-2.25,-0.95,238.64,239.35,234.26,101499.0,4489365.0,791023717.0
986,2007-12-21,239.6,5.2,2.22,235.77,239.6,232.98,101591.0,4422077.0,807594440.0
987,2007-12-24,245.14,5.54,2.31,242.25,245.45,241.74,89401.0,4204224.0,826228715.0
988,2007-12-26,243.48,-1.66,-0.68,245.87,246.14,242.69,77044.0,3037079.0,820416878.0
989,2007-12-27,243.38,-0.1,-0.04,242.7,244.62,241.23,65414.0,3086141.0,819664949.0
990,2007-12-28,241.27,-2.11,-0.87,241.23,243.62,240.86,59984.0,2841513.0,812826669.0
991,2008-01-02,235.3,-5.97,-2.47,240.47,240.65,235.02,79056.0,3763583.0,793117644.0
992,2008-01-03,234.67,-0.63,-0.27,232.94,235.64,230.86,70123.0,3565005.0,792048968.0
993,2008-01-04,235.77,1.1,0.47,234.62,236.59,230.41,94245.0,4399583.0,797175380.0
994,2008-01-07,231.0,-4.77,-2.02,229.39,232.42,229.09,88415.0,4326644.0,782347909.0
995,2008-01-08,230.34,-0.66,-0.29,231.75,232.32,229.19,91183.0,4338927.0,780367230.0
996,2008-01-09,232.53,2.19,0.95,227.14,232.53,226.05,82890.0,4306382.0,788539900.0
997,2008-01-10,229.47,-3.06,-1.32,232.74,233.71,229.47,86693.0,4301498.0,778456699.0
998,2008-01-11,224.41,-5.06,-2.21,232.12,232.46,223.64,88650.0,4184972.0,760811188.0
999,2008-01-14,222.81,-1.6,-0.71,224.3,225.86,221.29,77059.0,3663244.0,755031173.0
1000,2008-01-15,220.91,-1.9,-0.85,224.78,224.83,217.97,99628.0,4665236.0,747823865.0
1001,2008-01-16,215.87,-5.04,-2.28,216.9,219.44,215.06,89886.0,4625188.0,730501864.0
1002,2008-01-17,218.83,2.96,1.37,218.5,219.66,214.07,107992.0,5155013.0,738537896.0
1003,2008-01-18,219.87,1.04,0.48,214.21,220.54,213.5,108673.0,5087415.0,742113307.0
1004,2008-01-21,213.6,-6.27,-2.85,218.37,218.48,212.28,101205.0,4840230.0,720552351.0
1005,2008-01-22,204.55,-9.05,-4.24,206.33,207.91,200.99,131047.0,6006019.0,689999359.0
1006,2008-01-23,207.23,2.68,1.31,210.1,210.89,203.97,105052.0,5015216.0,698415415.0
1007,2008-01-24,211.2,3.97,1.92,211.73,213.35,209.76,95899.0,4541468.0,712290772.0
1008,2008-01-25,215.06,3.86,1.83,213.71,215.21,212.65,102093.0,4706485.0,725686091.0
1009,2008-01-28,206.52,-8.54,-3.97,211.76,212.64,205.68,78495.0,3724073.0,697529332.0
1010,2008-01-29,208.8,2.28,1.1,210.51,211.31,206.59,84345.0,4337583.0,703347431.0
1011,2008-01-30,203.5,-5.3,-2.54,210.82,210.93,201.94,115845.0,5388239.0,683547574.0
1012,2008-01-31,207.77,4.27,2.1,202.53,208.87,200.84,101005.0,5226297.0,697433795.0
1013,2008-02-01,209.08,1.31,0.63,210.32,210.7,206.86,88937.0,4330576.0,702024690.0
1014,2008-02-04,216.23,7.15,3.42,212.02,217.16,211.92,108262.0,5258647.0,726367976.0
1015,2008-02-05,216.91,0.68,0.31,215.6,217.16,214.95,73076.0,3466638.0,729374383.0
1016,2008-02-11,208.92,-7.99,-3.68,210.41,210.96,207.98,72478.0,3623560.0,703941039.0
1017,2008-02-12,209.01,0.09,0.04,210.54,210.72,208.66,67611.0,3420184.0,704641563.0
1018,2008-02-13,207.56,-1.45,-0.69,211.52,211.71,207.11,75426.0,3415523.0,699419438.0
1019,2008-02-14,216.2,8.64,4.16,211.27,216.2,211.22,93869.0,4676666.0,728764601.0
1020,2008-02-15,215.38,-0.82,-0.38,212.8,215.73,212.15,82375.0,3992054.0,726782523.0
1021,2008-02-18,215.46,0.08,0.04,216.14,217.79,213.26,75650.0,3345636.0,727125225.0
1022,2008-02-19,218.37,2.91,1.35,218.11,219.0,216.96,85254.0,3702439.0,737297917.0
1023,2008-02-20,213.84,-4.53,-2.07,216.12,218.01,213.19,90506.0,4036827.0,722534946.0
1024,2008-02-21,216.38,2.54,1.19,216.4,217.42,214.95,71795.0,3755639.0,730387134.0
1025,2008-02-22,213.73,-2.65,-1.22,214.09,214.09,211.77,68815.0,3157447.0,722027245.0
1026,2008-02-25,217.07,3.34,1.56,215.62,217.52,215.52,70030.0,3308595.0,732685004.0
1027,2008-02-26,217.22,0.15,0.07,219.07,219.4,216.63,77508.0,3827220.0,732901427.0
1028,2008-02-27,218.87,1.65,0.76,219.44,220.42,218.04,81011.0,3918731.0,738423340.0
1029,2008-02-28,220.59,1.72,0.79,219.44,221.29,217.67,77780.0,3679420.0,744656199.0
1030,2008-02-29,216.85,-3.74,-1.7,217.93,218.52,216.46,72054.0,3451928.0,732910179.0
1031,2008-03-03,211.73,-5.12,-2.36,212.25,212.25,209.77,76121.0,3573378.0,715562972.0
1032,2008-03-04,212.14,0.41,0.19,212.29,213.59,210.65,71213.0,3099020.0,717267128.0
1033,2008-03-05,212.14,0.0,0.0,212.64,213.36,210.89,83135.0,3361321.0,717933228.0
1034,2008-03-06,214.92,2.78,1.31,212.7,216.43,212.54,101314.0,4161972.0,727030669.0
1035,2008-03-07,210.57,-4.35,-2.02,212.84,212.84,208.78,81103.0,3612211.0,712157481.0
1036,2008-03-10,206.29,-4.28,-2.03,206.7,208.95,205.79,76574.0,3516188.0,697334162.0
1037,2008-03-11,208.06,1.77,0.86,203.6,208.47,203.28,82335.0,3997445.0,704120548.0
1038,2008-03-12,210.49,2.43,1.17,213.8,214.09,210.27,90887.0,4346496.0,712079985.0
1039,2008-03-13,204.42,-6.07,-2.88,210.16,210.19,203.79,123385.0,5740744.0,692286521.0
1040,2008-03-14,202.63,-1.79,-0.88,207.4,207.49,200.01,100807.0,4686681.0,686909122.0
1041,2008-03-17,199.68,-2.95,-1.46,201.36,201.37,194.85,100527.0,4710926.0,676912488.0
1042,2008-03-18,201.79,2.11,1.06,201.19,202.01,198.79,90987.0,4125594.0,683438109.0
1043,2008-03-19,206.48,4.69,2.32,206.83,207.72,205.43,96420.0,4445434.0,698648650.0
1044,2008-03-20,206.62,0.14,0.07,203.81,206.86,202.42,82184.0,3782341.0,699403333.0
1045,2008-03-21,209.69,3.07,1.49,209.3,209.7,207.89,89120.0,3700723.0,708945030.0
1046,2008-03-24,211.0,1.31,0.62,210.76,212.04,209.55,79745.0,3213648.0,712417626.0
1047,2008-03-25,213.73,2.73,1.29,213.92,214.65,212.82,94240.0,4742308.0,721425841.0
1048,2008-03-26,214.41,0.68,0.32,213.92,214.64,212.92,88841.0,4079868.0,723652967.0
1049,2008-03-27,213.85,-0.56,-0.26,213.28,214.04,211.72,78556.0,3716902.0,721884612.0
1050,2008-03-28,217.22,3.37,1.58,213.22,217.75,213.14,92966.0,4559670.0,733492146.0
1051,2008-03-31,217.65,0.43,0.2,217.69,218.43,215.18,107122.0,3956050.0,734635701.0
1052,2008-04-01,217.81,0.16,0.07,217.23,219.73,216.3,128389.0,4874815.0,734519445.0
1053,2008-04-02,223.76,5.95,2.73,222.63,223.8,222.4,149289.0,6315125.0,753314893.0
1054,2008-04-03,226.99,3.23,1.44,224.29,227.31,223.84,107404.0,5157448.0,763647879.0
1055,2008-04-04,226.95,-0.04,-0.02,226.87,227.56,226.02,104138.0,4608377.0,764420159.0
1056,2008-04-07,227.79,0.84,0.37,227.25,229.66,226.48,104976.0,4660656.0,767492096.0
1057,2008-04-08,225.1,-2.69,-1.18,227.22,227.28,224.24,84875.0,4001713.0,758370510.0
1058,2008-04-10,226.44,1.34,0.6,223.67,226.58,222.38,90276.0,4613489.0,762959744.0
1059,2008-04-11,228.8,2.36,1.04,226.86,228.81,225.98,133457.0,5024598.0,769639052.0
1060,2008-04-14,224.54,-4.26,-1.86,224.35,225.58,223.17,114949.0,4268792.0,755253489.0
1061,2008-04-15,223.51,-1.03,-0.46,224.83,225.51,222.66,90064.0,4224071.0,752334425.0
1062,2008-04-16,225.36,1.85,0.83,225.63,226.75,224.86,96331.0,4352958.0,759215504.0
1063,2008-04-17,226.98,1.62,0.72,228.68,228.88,226.51,100652.0,4754656.0,764286140.0
1064,2008-04-18,227.25,0.27,0.12,227.48,228.4,226.26,94267.0,4824122.0,765598154.0
1065,2008-04-21,231.11,3.86,1.7,230.24,231.48,229.87,101157.0,4807500.0,778203037.0
1066,2008-04-22,229.22,-1.89,-0.82,230.86,231.31,228.92,107597.0,4965380.0,771905059.0
1067,2008-04-23,230.56,1.34,0.58,228.59,231.96,228.56,110168.0,5483388.0,776791856.0
1068,2008-04-24,230.77,0.21,0.09,231.58,232.3,229.85,102518.0,4802234.0,776762125.0
1069,2008-04-25,234.56,3.79,1.64,232.0,234.65,232.0,108879.0,5419269.0,788275425.0
1070,2008-04-28,234.97,0.41,0.17,235.19,235.66,233.71,130113.0,5089321.0,789003297.0
1071,2008-04-29,233.24,-1.73,-0.74,235.69,236.0,232.14,88342.0,4167855.0,783644596.0
1072,2008-04-30,235.0,1.76,0.75,232.76,235.19,232.0,93355.0,4407095.0,789582948.0
1073,2008-05-02,238.18,3.18,1.35,238.74,238.76,237.54,101439.0,5154096.0,799774996.0
1074,2008-05-06,239.53,1.35,0.57,238.16,239.55,237.24,110191.0,4992143.0,804348051.0
1075,2008-05-07,238.66,-0.87,-0.36,239.87,240.56,236.81,130780.0,5525028.0,802038555.0
1076,2008-05-08,237.37,-1.29,-0.54,235.55,238.43,235.3,118584.0,5099242.0,798718026.0
1077,2008-05-09,233.98,-3.39,-1.43,238.07,238.11,233.17,103128.0,4959895.0,787463503.0
1078,2008-05-13,237.02,3.04,1.3,234.82,237.05,232.71,99042.0,4843731.0,796689044.0
1079,2008-05-14,237.04,0.02,0.01,236.72,237.65,234.91,113643.0,4788732.0,796837174.0
1080,2008-05-15,243.11,6.07,2.56,238.12,243.38,238.08,127073.0,6021406.0,816154780.0
1081,2008-05-16,243.54,0.43,0.18,244.16,245.21,242.53,116467.0,5870542.0,817551818.0
1082,2008-05-19,242.67,-0.87,-0.36,244.05,245.17,241.29,112229.0,5868783.0,815251942.0
1083,2008-05-20,240.62,-2.05,-0.84,242.61,243.14,238.39,98568.0,5257500.0,809069272.0
1084,2008-05-21,237.15,-3.47,-1.44,237.29,239.14,236.82,108306.0,5395505.0,797996248.0
1085,2008-05-22,235.31,-1.84,-0.78,234.3,235.71,232.1,102842.0,4681215.0,791971002.0
1086,2008-05-23,234.14,-1.17,-0.5,235.38,236.02,233.84,82016.0,3803214.0,787993510.0
1087,2008-05-26,230.43,-3.71,-1.58,232.13,233.17,229.05,85952.0,4526806.0,776004489.0
