,발행회차,발행일자,기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,조기상환율
17538,MBS 2011-15,2011-10-28,2018-02,2.13,0,77.723,85.93,98.855,1015.0,2427.36,3.46,58.36,30.38,2.13
17539,MBS 2011-16,2011-10-25,2018-02,1.56,4.14,77.723,85.93,98.855,1015.0,2427.36,3.46,62.38,34.09,1.56
17540,MBS 2011-18,2011-11-24,2018-02,1.99,4.03,77.723,85.93,98.855,1015.0,2427.36,3.46,65.56,34.32,3.36
17541,MBS 2011-18,2011-11-24,2018-02,1.99,4.03,77.723,85.93,98.855,1015.0,2427.36,3.46,61.55,34.52,1.99
17542,MBS 2011-19,2011-11-24,2018-02,3.36,4.05,77.723,85.93,98.855,1015.0,2427.36,3.46,65.56,34.32,3.36
17543,MBS 2011-19,2011-11-24,2018-02,3.36,4.05,77.723,85.93,98.855,1015.0,2427.36,3.46,61.55,34.52,1.99
17544,MBS 2011-20,2011-12-29,2018-02,0.61,0,77.723,85.93,98.855,1015.0,2427.36,3.46,56.64,29.93,0.61
17545,MBS 2011-21,2011-12-23,2018-02,1.24,4.05,77.723,85.93,98.855,1015.0,2427.36,3.46,61.05,35.35,1.24
17546,MBS 2012-01,2012-02-02,2018-02,1.36,3.96,77.723,85.93,98.855,1015.0,2427.36,3.46,62.43,34.59,1.36
17547,MBS 2012-02,2012-02-23,2018-02,0.67,3.99,77.723,85.93,98.855,1015.0,2427.36,3.46,61.14,38.42,0.67
17548,MBS 2012-03,2012-03-13,2018-02,1.88,3.98,77.723,85.93,98.855,1015.0,2427.36,3.46,61.11,36.46,1.88
17549,MBS 2012-04,2012-03-27,2018-02,1.29,0,77.723,85.93,98.855,1015.0,2427.36,3.46,57.47,32.46,1.29
17550,MBS 2012-05,2012-04-13,2018-02,3.42,3.97,77.723,85.93,98.855,1015.0,2427.36,3.46,67.02,33.38,3.42
17551,MBS 2012-06,2012-04-23,2018-02,2.07,3.9,77.723,85.93,98.855,1015.0,2427.36,3.46,61.65,36.82,2.07
17552,MBS 2012-07,2012-05-15,2018-02,1.3,3.79,77.723,85.93,98.855,1015.0,2427.36,3.46,61.84,36.47,1.3
17553,MBS 2012-08,2012-05-22,2018-02,2.47,3.78,77.723,85.93,98.855,1015.0,2427.36,3.46,59.31,36.07,2.47
17554,MBS 2012-09,2012-05-29,2018-02,0.98,3.78,77.723,85.93,98.855,1015.0,2427.36,3.46,55.59,32.95,0.98
17555,MBS 2012-10,2012-06-12,2018-02,1.17,3.68,77.723,85.93,98.855,1015.0,2427.36,3.46,61.78,33.3,1.17
17556,MBS 2012-11,2012-06-22,2018-02,1.36,0,77.723,85.93,98.855,1015.0,2427.36,3.46,57.9,27.19,0.99
17557,MBS 2012-11,2012-06-22,2018-02,1.36,0,77.723,85.93,98.855,1015.0,2427.36,3.46,57.89,31.89,1.36
17558,MBS 2012-12,2012-06-22,2018-02,0.99,0,77.723,85.93,98.855,1015.0,2427.36,3.46,57.9,27.19,0.99
17559,MBS 2012-12,2012-06-22,2018-02,0.99,0,77.723,85.93,98.855,1015.0,2427.36,3.46,57.89,31.89,1.36
17560,MBS 2012-13,2012-06-28,2018-02,0.99,3.78,77.723,85.93,98.855,1015.0,2427.36,3.46,54.58,36.31,0.99
17561,MBS 2012-14,2012-06-21,2018-02,1.22,3.75,77.723,85.93,98.855,1015.0,2427.36,3.46,61.91,32.94,1.22
17562,MBS 2012-15,2012-07-05,2018-02,0.24,3.83,77.723,85.93,98.855,1015.0,2427.36,3.46,61.74,35.99,0.24
17563,MBS 2012-16,2012-07-19,2018-02,4.29,3.5,77.723,85.93,98.855,1015.0,2427.36,3.46,54.11,34.81,4.29
17564,MBS 2012-17,2012-07-12,2018-02,2.84,3.76,77.723,85.93,98.855,1015.0,2427.36,3.46,60.82,36.0,2.84
17565,MBS 2012-18,2012-07-26,2018-02,1.47,3.28,77.723,85.93,98.855,1015.0,2427.36,3.46,62.06,37.77,1.47
17566,MBS 2012-19,2012-08-02,2018-02,1.04,3.27,77.723,85.93,98.855,1015.0,2427.36,3.46,52.76,38.07,1.04
17567,MBS 2012-20,2012-08-09,2018-02,1.13,3.17,77.723,85.93,98.855,1015.0,2427.36,3.46,61.19,35.5,1.13
17568,MBS 2012-21,2012-08-17,2018-02,2.54,3.23,77.723,85.93,98.855,1015.0,2427.36,3.46,54.15,31.45,2.54
17569,MBS 2012-22,2012-09-06,2018-02,1.75,3.12,77.723,85.93,98.855,1015.0,2427.36,3.46,54.73,37.05,1.75
17570,MBS 2012-23,2012-08-30,2018-02,1.97,3.18,77.723,85.93,98.855,1015.0,2427.36,3.46,61.65,35.29,1.97
17571,MBS 2012-24,2012-09-20,2018-02,2.28,3.22,77.723,85.93,98.855,1015.0,2427.36,3.46,53.4,34.1,2.28
17572,MBS 2012-25,2012-09-13,2018-02,4.24,3.14,77.723,85.93,98.855,1015.0,2427.36,3.46,62.47,34.75,4.24
17573,MBS 2012-26,2012-09-25,2018-02,1.18,0,77.723,85.93,98.855,1015.0,2427.36,3.46,58.45,53.02,0.64
17574,MBS 2012-26,2012-09-25,2018-02,1.18,0,77.723,85.93,98.855,1015.0,2427.36,3.46,61.44,31.86,1.18
17575,MBS 2012-27,2012-09-25,2018-02,0.64,0,77.723,85.93,98.855,1015.0,2427.36,3.46,58.45,53.02,0.64
17576,MBS 2012-27,2012-09-25,2018-02,0.64,0,77.723,85.93,98.855,1015.0,2427.36,3.46,61.44,31.86,1.18
17577,MBS 2012-28,2012-09-27,2018-02,3.23,3.16,77.723,85.93,98.855,1015.0,2427.36,3.46,62.38,36.47,3.23
17578,MBS 2012-29,2012-10-11,2018-02,1.14,3.11,77.723,85.93,98.855,1015.0,2427.36,3.46,53.37,37.84,1.14
17579,MBS 2012-30,2012-10-18,2018-02,3.4,3.11,77.723,85.93,98.855,1015.0,2427.36,3.46,54.14,35.22,3.4
17580,MBS 2012-31,2012-10-25,2018-02,2.13,3.16,77.723,85.93,98.855,1015.0,2427.36,3.46,62.14,33.91,2.13
17581,MBS 2012-32,2012-11-01,2018-02,1.43,3.12,77.723,85.93,98.855,1015.0,2427.36,3.46,53.09,39.6,1.43
17582,MBS 2012-33,2012-11-08,2018-02,1.85,3.11,77.723,85.93,98.855,1015.0,2427.36,3.46,55.14,33.4,1.85
17583,MBS 2012-34,2012-11-15,2018-02,1.18,3.08,77.723,85.93,98.855,1015.0,2427.36,3.46,62.26,32.28,1.18
17584,MBS 2012-35,2012-11-22,2018-02,1.25,3.11,77.723,85.93,98.855,1015.0,2427.36,3.46,53.95,34.13,1.25
17585,MBS 2012-36,2012-11-26,2018-02,0.57,0,77.723,85.93,98.855,1015.0,2427.36,3.46,57.9,31.52,0.57
17586,MBS 2012-37,2012-11-28,2018-02,0.67,0,77.723,85.93,98.855,1015.0,2427.36,3.46,59.29,36.01,0.3
17587,MBS 2012-37,2012-11-28,2018-02,0.67,0,77.723,85.93,98.855,1015.0,2427.36,3.46,58.29,31.24,0.67
17588,MBS 2012-38,2012-11-28,2018-02,0.3,0,77.723,85.93,98.855,1015.0,2427.36,3.46,59.29,36.01,0.3
17589,MBS 2012-38,2012-11-28,2018-02,0.3,0,77.723,85.93,98.855,1015.0,2427.36,3.46,58.29,31.24,0.67
17590,MBS 2012-39,2012-11-29,2018-02,1.75,3.2,77.723,85.93,98.855,1015.0,2427.36,3.46,54.7,31.14,1.75
17591,MBS 2012-40,2012-11-27,2018-02,1.82,3.16,77.723,85.93,98.855,1015.0,2427.36,3.46,52.12,29.57,1.82
17592,MBS 2012-41,2012-12-13,2018-02,1.46,3.24,77.723,85.93,98.855,1015.0,2427.36,3.46,54.06,36.39,1.46
17593,MBS 2013-01,2013-01-10,2018-02,1.42,3.15,77.723,85.93,98.855,1015.0,2427.36,3.46,61.98,31.92,1.42
17594,MBS 2013-02,2013-01-17,2018-02,1.52,3.08,77.723,85.93,98.855,1015.0,2427.36,3.46,62.98,31.32,1.52
17595,MBS 2013-03,2013-01-24,2018-02,2.34,3.09,77.723,85.93,98.855,1015.0,2427.36,3.46,54.4,34.82,2.34
17596,MBS 2013-04,2013-01-31,2018-02,1.28,3.08,77.723,85.93,98.855,1015.0,2427.36,3.46,60.67,31.33,1.28
17597,MBS 2013-05,2013-02-07,2018-02,1.7,3.16,77.723,85.93,98.855,1015.0,2427.36,3.46,54.71,34.63,1.7
17598,MBS 2013-06,2013-02-15,2018-02,1.05,3.12,77.723,85.93,98.855,1015.0,2427.36,3.46,60.9,32.59,1.05
17599,MBS 2013-07,2013-02-21,2018-02,3.04,3.12,77.723,85.93,98.855,1015.0,2427.36,3.46,54.1,34.39,3.04
17600,MBS 2013-08,2013-02-28,2018-02,1.14,3.07,77.723,85.93,98.855,1015.0,2427.36,3.46,53.94,28.67,1.14
17601,MBS 2013-09,2013-03-14,2018-02,3.43,3.03,77.723,85.93,98.855,1015.0,2427.36,3.46,54.71,30.63,3.43
17602,MBS 2013-10,2013-03-20,2018-02,1.72,0,77.723,85.93,98.855,1015.0,2427.36,3.46,56.59,42.16,0.31
17603,MBS 2013-10,2013-03-20,2018-02,1.72,0,77.723,85.93,98.855,1015.0,2427.36,3.46,58.45,30.63,1.72
17604,MBS 2013-11,2013-03-20,2018-02,0.31,0,77.723,85.93,98.855,1015.0,2427.36,3.46,56.59,42.16,0.31
17605,MBS 2013-11,2013-03-20,2018-02,0.31,0,77.723,85.93,98.855,1015.0,2427.36,3.46,58.45,30.63,1.72
17606,MBS 2013-12,2013-03-22,2018-02,4.42,0,77.723,85.93,98.855,1015.0,2427.36,3.46,60.01,40.36,4.42
17607,MBS 2013-13,2013-04-05,2018-02,2.31,0,77.723,85.93,98.855,1015.0,2427.36,3.46,58.27,30.66,2.31
17608,MBS 2013-14,2013-04-04,2018-02,1.7,2.88,77.723,85.93,98.855,1015.0,2427.36,3.46,60.42,31.59,1.7
17609,MBS 2013-15,2013-04-11,2018-02,2.07,2.89,77.723,85.93,98.855,1015.0,2427.36,3.46,55.13,30.24,2.07
17610,MBS 2013-16,2013-04-18,2018-02,1.73,3.01,77.723,85.93,98.855,1015.0,2427.36,3.46,60.2,31.78,1.73
17611,MBS 2013-17,2013-04-25,2018-02,1.46,2.97,77.723,85.93,98.855,1015.0,2427.36,3.46,61.83,29.05,1.46
17612,MBS 2013-18,2013-05-09,2018-02,1.73,2.92,77.723,85.93,98.855,1015.0,2427.36,3.46,60.68,29.45,1.73
17613,MBS 2013-19,2013-05-16,2018-02,1.27,2.97,77.723,85.93,98.855,1015.0,2427.36,3.46,55.42,31.24,1.27
17614,MBS 2013-20,2013-05-30,2018-02,1.18,3,77.723,85.93,98.855,1015.0,2427.36,3.46,63.11,30.22,1.18
17615,MBS 2013-21,2013-06-13,2018-02,1.27,3.21,77.723,85.93,98.855,1015.0,2427.36,3.46,60.54,29.75,1.27
17616,MBS 2013-22,2013-06-20,2018-02,1.19,3.24,77.723,85.93,98.855,1015.0,2427.36,3.46,61.86,30.88,1.19
17617,MBS 2013-23,2013-07-23,2018-02,1.16,3.51,77.723,85.93,98.855,1015.0,2427.36,3.46,56.87,32.29,1.16
17618,MBS 2013-24,2013-07-04,2018-02,0.0,0,77.723,85.93,98.855,1015.0,2427.36,3.46,56.98,32.47,0.0
17619,MBS 2013-25,2013-07-11,2018-02,1.43,3.59,77.723,85.93,98.855,1015.0,2427.36,3.46,61.63,29.89,1.43
17620,MBS 2013-26,2013-07-18,2018-02,1.45,3.48,77.723,85.93,98.855,1015.0,2427.36,3.46,56.23,28.64,1.45
17621,MBS 2013-27,2013-07-29,2018-02,1.4,3.52,77.723,85.93,98.855,1015.0,2427.36,3.46,61.41,30.53,1.4
17622,MBS 2013-28,2013-08-08,2018-02,1.09,3.51,77.723,85.93,98.855,1015.0,2427.36,3.46,62.45,29.2,1.09
17623,MBS 2013-29,2013-08-16,2018-02,1.6,3.52,77.723,85.93,98.855,1015.0,2427.36,3.46,54.62,28.79,1.6
17624,MBS 2013-30,2013-08-22,2018-02,1.2,3.59,77.723,85.93,98.855,1015.0,2427.36,3.46,61.22,29.6,1.2
17625,MBS 2013-31,2013-09-12,2018-02,1.32,3.57,77.723,85.93,98.855,1015.0,2427.36,3.46,61.11,30.33,1.32
17626,MBS 2013-32,2013-09-27,2018-02,1.35,3.41,77.723,85.93,98.855,1015.0,2427.36,3.46,55.05,29.68,1.35
17627,MBS 2013-33,2013-09-25,2018-02,2.03,0,77.723,85.93,98.855,1015.0,2427.36,3.46,54.34,30.06,2.03
17628,MBS 2013-34,2013-10-10,2018-02,1.0,3.42,77.723,85.93,98.855,1015.0,2427.36,3.46,60.56,29.25,1.0
17629,MBS 2013-35,2013-10-17,2018-02,0.88,3.52,77.723,85.93,98.855,1015.0,2427.36,3.46,60.44,29.82,0.88
17630,MBS 2013-36,2013-11-14,2018-02,1.31,3.55,77.723,85.93,98.855,1015.0,2427.36,3.46,60.61,29.5,1.31
17631,MBS 2013-38,2013-11-26,2018-02,1.84,0,77.723,85.93,98.855,1015.0,2427.36,3.46,57.81,24.16,1.84
17632,MBS 2013-40,2013-11-28,2018-02,2.0,3.62,77.723,85.93,98.855,1015.0,2427.36,3.46,65.52,32.55,2.0
17633,MBS 2014-01,2014-01-09,2018-02,1.42,3.6,77.723,85.93,98.855,1015.0,2427.36,3.46,63.65,29.54,1.42
17634,MBS 2014-02,2014-01-16,2018-02,0.93,3.63,77.723,85.93,98.855,1015.0,2427.36,3.46,56.71,30.05,0.93
17635,MBS 2014-03,2014-01-23,2018-02,1.34,3.55,77.723,85.93,98.855,1015.0,2427.36,3.46,62.24,29.97,1.34
17636,MBS 2014-04,2014-01-24,2018-02,0.6,0,77.723,85.93,98.855,1015.0,2427.36,3.46,57.81,28.96,0.6
17637,MBS 2014-05,2014-02-13,2018-02,1.31,3.46,77.723,85.93,98.855,1015.0,2427.36,3.46,63.41,30.72,1.31
17638,MBS 2014-06,2014-03-06,2018-02,1.35,3.45,77.723,85.93,98.855,1015.0,2427.36,3.46,61.54,31.55,1.35
17639,MBS 2014-07,2014-03-21,2018-02,1.82,0,77.723,85.93,98.855,1015.0,2427.36,3.46,59.38,28.6,1.82
17640,MBS 2014-08,2014-03-20,2018-02,1.97,3.48,77.723,85.93,98.855,1015.0,2427.36,3.46,57.99,29.61,1.97
17641,MBS 2014-09,2014-04-24,2018-02,0.85,3.45,77.723,85.93,98.855,1015.0,2427.36,3.46,60.49,29.93,0.85
17642,MBS 2014-10,2014-05-22,2018-02,1.27,3.29,77.723,85.93,98.855,1015.0,2427.36,3.46,59.16,31.75,1.27
17643,MBS 2014-11,2014-06-26,2018-02,1.39,3.11,77.723,85.93,98.855,1015.0,2427.36,3.46,60.53,30.18,1.39
17644,MBS 2014-12,2014-07-24,2018-02,1.04,2.91,77.723,85.93,98.855,1015.0,2427.36,3.46,61.68,28.82,1.04
17645,MBS 2014-13,2014-08-28,2018-02,1.36,2.99,77.723,85.93,98.855,1015.0,2427.36,3.46,61.12,28.83,1.36
17646,MBS 2014-14,2014-08-29,2018-02,1.19,0,77.723,85.93,98.855,1015.0,2427.36,3.46,60.0,33.13,1.19
17647,MBS 2014-15,2014-09-18,2018-02,1.68,2.82,77.723,85.93,98.855,1015.0,2427.36,3.46,62.16,30.52,1.68
17648,MBS 2014-16,2014-10-02,2018-02,1.23,2.68,77.723,85.93,98.855,1015.0,2427.36,3.46,63.24,30.49,1.23
17649,MBS 2014-17,2014-10-16,2018-02,1.45,2.6,77.723,85.93,98.855,1015.0,2427.36,3.46,62.53,35.43,1.45
17650,MBS 2014-18,2014-11-06,2018-02,1.06,2.41,77.723,85.93,98.855,1015.0,2427.36,3.46,62.43,33.15,1.06
17651,MBS 2014-19,2014-11-20,2018-02,1.24,2.51,77.723,85.93,98.855,1015.0,2427.36,3.46,62.82,32.88,1.24
17652,MBS 2014-20,2014-12-04,2018-02,1.56,2.37,77.723,85.93,98.855,1015.0,2427.36,3.46,62.01,32.57,1.56
17653,MBS 2014-21,2014-12-18,2018-02,1.07,2.52,77.723,85.93,98.855,1015.0,2427.36,3.46,62.63,32.86,1.07
17654,MBS 2014-22,2014-12-19,2018-02,1.69,0,77.723,85.93,98.855,1015.0,2427.36,3.46,66.76,36.86,1.69
17655,MBS 2015-01,2015-01-08,2018-02,1.48,2.46,77.723,85.93,98.855,1015.0,2427.36,3.46,61.93,34.46,1.48
17656,MBS 2015-02,2015-01-22,2018-02,1.46,2.29,77.723,85.93,98.855,1015.0,2427.36,3.46,62.41,33.64,1.46
17657,MBS 2015-03,2015-02-05,2018-02,1.18,2.17,77.723,85.93,98.855,1015.0,2427.36,3.46,62.34,34.45,1.18
17658,MBS 2015-04,2015-03-05,2018-02,1.46,2.25,77.723,85.93,98.855,1015.0,2427.36,3.46,61.5,33.66,1.46
17659,MBS 2015-05,2015-03-19,2018-02,1.31,2.15,77.723,85.93,98.855,1015.0,2427.36,3.46,62.94,33.23,1.31
17660,MBS 2015-06,2015-04-02,2018-02,1.4,1.98,77.723,85.93,98.855,1015.0,2427.36,3.46,61.5,32.75,1.4
17661,MBS 2015-07,2015-04-16,2018-02,1.19,1.98,77.723,85.93,98.855,1015.0,2427.36,3.46,62.47,36.16,1.19
17662,MBS 2015-08,2015-04-29,2018-02,1.15,0,77.723,85.93,98.855,1015.0,2427.36,3.46,67.19,34.86,1.15
17663,MBS 2015-09,2015-05-12,2018-02,0.94,2.53,77.723,85.93,98.855,1015.0,2427.36,3.46,50.95,33.0,0.94
17664,MBS 2015-10,2015-05-26,2018-02,0.87,2.5,77.723,85.93,98.855,1015.0,2427.36,3.46,51.71,31.33,0.87
17665,MBS 2015-11,2015-06-02,2018-02,0.85,2.39,77.723,85.93,98.855,1015.0,2427.36,3.46,51.22,33.37,0.85
17666,MBS 2015-12,2015-06-09,2018-02,0.9,2.47,77.723,85.93,98.855,1015.0,2427.36,3.46,51.3,33.3,0.9
17667,MBS 2015-13,2015-06-16,2018-02,0.81,2.49,77.723,85.93,98.855,1015.0,2427.36,3.46,51.23,33.7,0.81
17668,MBS 2015-14,2015-06-23,2018-02,0.94,2.48,77.723,85.93,98.855,1015.0,2427.36,3.46,51.11,31.77,0.94
17669,MBS 2015-15,2015-06-30,2018-02,0.86,2.49,77.723,85.93,98.855,1015.0,2427.36,3.46,51.34,31.44,0.86
17670,MBS 2015-16,2015-07-07,2018-02,0.84,2.5,77.723,85.93,98.855,1015.0,2427.36,3.46,51.41,31.08,0.84
17671,MBS 2015-17,2015-07-24,2018-02,1.06,2.18,77.723,85.93,98.855,1015.0,2427.36,3.46,62.42,35.95,1.06
17672,MBS 2015-18,2015-08-07,2018-02,1.11,2.26,77.723,85.93,98.855,1015.0,2427.36,3.46,62.17,34.96,1.11
17673,MBS 2015-19,2015-08-17,2018-02,0.83,0,77.723,85.93,98.855,1015.0,2427.36,3.46,67.97,37.99,0.83
17674,MBS 2015-20,2015-08-21,2018-02,1.22,2.17,77.723,85.93,98.855,1015.0,2427.36,3.46,62.61,32.49,1.22
17675,MBS 2015-21,2015-09-04,2018-02,1.38,2.13,77.723,85.93,98.855,1015.0,2427.36,3.46,60.5,27.82,1.38
17676,MBS 2015-22,2015-09-18,2018-02,0.99,2.12,77.723,85.93,98.855,1015.0,2427.36,3.46,60.15,30.29,0.99
17677,MBS 2015-23,2015-10-12,2018-02,1.19,1.97,77.723,85.93,98.855,1015.0,2427.36,3.46,60.6,28.61,1.19
17678,MBS 2015-24,2015-10-23,2018-02,0.95,2.01,77.723,85.93,98.855,1015.0,2427.36,3.46,60.09,30.61,0.95
17679,MBS 2015-25,2015-11-06,2018-02,1.17,2.08,77.723,85.93,98.855,1015.0,2427.36,3.46,59.41,28.4,1.17
17680,MBS 2015-26,2015-11-20,2018-02,1.0,2.29,77.723,85.93,98.855,1015.0,2427.36,3.46,60.91,28.56,1.0
17681,MBS 2015-27,2015-12-04,2018-02,1.12,2.29,77.723,85.93,98.855,1015.0,2427.36,3.46,62.75,30.12,1.12
17682,MBS 2015-28,2015-12-11,2018-02,1.07,2.27,77.723,85.93,98.855,1015.0,2427.36,3.46,61.65,29.64,1.07
17683,MBS 2016-01,2016-01-08,2018-02,1.04,2.078,77.723,85.93,98.855,1015.0,2427.36,3.46,58.54,27.64,1.04
17684,MBS 2016-02,2016-01-20,2018-02,1.37,0,77.723,85.93,98.855,1015.0,2427.36,3.46,68.69,37.28,1.37
17685,MBS 2016-03,2016-01-22,2018-02,1.16,2.059,77.723,85.93,98.855,1015.0,2427.36,3.46,58.99,29.66,1.16
17686,MBS 2016-04,2016-02-04,2018-02,1.1,1.933,77.723,85.93,98.855,1015.0,2427.36,3.46,60.27,29.72,1.1
17687,MBS 2016-05,2016-02-19,2018-02,0.94,1.892,77.723,85.93,98.855,1015.0,2427.36,3.46,60.49,28.93,0.94
17688,MBS 2016-06,2016-03-04,2018-02,1.0,1.913,77.723,85.93,98.855,1015.0,2427.36,3.46,60.28,28.64,1.0
17689,MBS 2016-07,2016-03-18,2018-02,1.15,1.93,77.723,85.93,98.855,1015.0,2427.36,3.46,59.87,28.61,1.15
17690,MBS 2016-08,2016-04-08,2018-02,1.2,1.799,77.723,85.93,98.855,1015.0,2427.36,3.46,60.99,29.12,1.2
17691,MBS 2016-09,2016-04-22,2018-02,1.03,1.796,77.723,85.93,98.855,1015.0,2427.36,3.46,60.8,27.33,1.03
17692,MBS 2016-10,2016-05-10,2018-02,1.0,1.721,77.723,85.93,98.855,1015.0,2427.36,3.46,60.78,29.01,1.0
17693,MBS 2016-11,2016-05-20,2018-02,0.89,1.728,77.723,85.93,98.855,1015.0,2427.36,3.46,61.94,32.47,0.89
17694,MBS 2016-12,2016-06-03,2018-02,0.84,1.742,77.723,85.93,98.855,1015.0,2427.36,3.46,62.51,31.79,0.84
17695,MBS 2016-13,2016-06-24,2018-02,0.98,1.654,77.723,85.93,98.855,1015.0,2427.36,3.46,63.54,32.43,0.98
17696,MBS 2016-14,2016-07-08,2018-02,0.87,1.506,77.723,85.93,98.855,1015.0,2427.36,3.46,62.85,31.34,0.87
17697,MBS 2016-15,2016-07-22,2018-02,0.75,1.524,77.723,85.93,98.855,1015.0,2427.36,3.46,62.14,30.13,0.75
17698,MBS 2016-16,2016-08-05,2018-02,0.61,1.542,77.723,85.93,98.855,1015.0,2427.36,3.46,61.42,29.8,0.61
17699,MBS 2016-17,2016-08-19,2018-02,0.85,1.606,77.723,85.93,98.855,1015.0,2427.36,3.46,61.84,31.04,0.85
17700,MBS 2016-19,2016-09-02,2018-02,0.91,1.685,77.723,85.93,98.855,1015.0,2427.36,3.46,62.57,29.91,0.91
17701,MBS 2016-20,2016-09-27,2018-02,0.72,1.758,77.723,85.93,98.855,1015.0,2427.36,3.46,61.9,30.99,0.72
17702,MBS 2016-21,2016-10-07,2018-02,0.74,1.716,77.723,85.93,98.855,1015.0,2427.36,3.46,62.34,30.7,0.74
17703,MBS 2016-22,2016-10-21,2018-02,0.78,1.842,77.723,85.93,98.855,1015.0,2427.36,3.46,59.7,30.44,0.78
17704,MBS 2016-23,2016-11-04,2018-02,0.81,1.966,77.723,85.93,98.855,1015.0,2427.36,3.46,59.68,29.13,0.81
17705,MBS 2016-24,2016-11-18,2018-02,0.69,2.287,77.723,85.93,98.855,1015.0,2427.36,3.46,60.0,29.62,0.69
17706,MBS 2016-25,2016-11-25,2018-02,0.93,2.472,77.723,85.93,98.855,1015.0,2427.36,3.46,46.88,21.95,0.93
17707,MBS 2016-26,2016-12-02,2018-02,0.7,2.277,77.723,85.93,98.855,1015.0,2427.36,3.46,58.46,28.7,0.7
17708,MBS 2016-27,2016-12-20,2018-02,0.39,2.293,77.723,85.93,98.855,1015.0,2427.36,3.46,61.38,27.28,0.39
17709,MBS 2016-28,2016-12-23,2018-02,0.63,2.239,77.723,85.93,98.855,1015.0,2427.36,3.46,57.74,29.35,0.63
17710,MBS 2016-29,2016-12-26,2018-02,0.78,2.282,77.723,85.93,98.855,1015.0,2427.36,3.46,56.28,27.76,0.78
17711,MBS 2017-01,2017-01-06,2018-02,0.7,2.136,77.723,85.93,98.855,1015.0,2427.36,3.46,60.19,29.9,0.7
17712,MBS 2017-02,2017-01-20,2018-02,0.62,2.136,77.723,85.93,98.855,1015.0,2427.36,3.46,58.14,27.96,0.62
17713,MBS 2017-03,2017-02-06,2018-02,0.44,2.218,77.723,85.93,98.855,1015.0,2427.36,3.46,59.61,28.96,0.44
17714,MBS 2017-04,2017-02-17,2018-02,0.54,2.208,77.723,85.93,98.855,1015.0,2427.36,3.46,59.55,29.91,0.54
17715,MBS 2017-05,2017-03-10,2018-02,0.51,2.332,77.723,85.93,98.855,1015.0,2427.36,3.46,58.98,28.7,0.51
17716,MBS 2017-06,2017-03-15,2018-02,0.47,0,77.723,85.93,98.855,1015.0,2427.36,3.46,69.58,38.23,0.47
17717,MBS 2017-07,2017-03-24,2018-02,0.57,2.24,77.723,85.93,98.855,1015.0,2427.36,3.46,60.26,30.54,0.57
17718,MBS 2017-08,2017-03-30,2018-02,0.66,2.217,77.723,85.93,98.855,1015.0,2427.36,3.46,58.02,28.65,0.66
17719,MBS 2017-09,2017-04-07,2018-02,0.9,2.217,77.723,85.93,98.855,1015.0,2427.36,3.46,60.11,29.28,0.9
17720,MBS 2017-10,2017-04-21,2018-02,0.73,2.242,77.723,85.93,98.855,1015.0,2427.36,3.46,60.86,30.75,0.73
17721,MBS 2017-11,2017-04-27,2018-02,0.74,2.454,77.723,85.93,98.855,1015.0,2427.36,3.46,58.3,27.92,0.74
17722,MBS 2017-12,2017-05-16,2018-02,0.5,2.352,77.723,85.93,98.855,1015.0,2427.36,3.46,60.43,30.23,0.5
17723,MBS 2017-13,2017-05-26,2018-02,0.72,2.315,77.723,85.93,98.855,1015.0,2427.36,3.46,60.38,29.61,0.72
17724,MBS 2017-14,2017-06-09,2018-02,0.54,2.23,77.723,85.93,98.855,1015.0,2427.36,3.46,60.7,29.82,0.54
17725,MBS 2017-15,2017-06-23,2018-02,0.77,2.195,77.723,85.93,98.855,1015.0,2427.36,3.46,62.21,31.38,0.77
17726,MBS 2017-16,2017-07-07,2018-02,0.58,2.31,77.723,85.93,98.855,1015.0,2427.36,3.46,59.97,29.34,0.58
17727,MBS 2017-17,2017-07-21,2018-02,0.65,2.311,77.723,85.93,98.855,1015.0,2427.36,3.46,61.68,31.17,0.65
17728,MBS 2017-18,2017-07-27,2018-02,0.64,2.358,77.723,85.93,98.855,1015.0,2427.36,3.46,59.02,29.56,0.64
17729,MBS 2017-19,2017-08-11,2018-02,0.4,2.35,77.723,85.93,98.855,1015.0,2427.36,3.46,62.16,32.12,0.4
17730,MBS 2017-20,2017-08-25,2018-02,0.47,2.352,77.723,85.93,98.855,1015.0,2427.36,3.46,60.35,29.8,0.47
17731,MBS 2017-21,2017-08-29,2018-02,0.88,0,77.723,85.93,98.855,1015.0,2427.36,3.46,69.16,35.77,0.88
17732,MBS 2017-22,2017-09-08,2018-02,0.73,2.328,77.723,85.93,98.855,1015.0,2427.36,3.46,62.05,30.38,0.73
17733,MBS 2017-23,2017-09-22,2018-02,0.66,2.313,77.723,85.93,98.855,1015.0,2427.36,3.46,62.25,31.13,0.66
17734,MBS 2017-24,2017-09-26,2018-02,1.1,0,77.723,85.93,98.855,1015.0,2427.36,3.46,67.39,40.38,1.1
17735,MBS 2017-25,2017-10-17,2018-02,0.5,2.482,77.723,85.93,98.855,1015.0,2427.36,3.46,60.31,30.59,0.5
17736,MBS 2017-26,2017-10-27,2018-02,0.43,2.656,77.723,85.93,98.855,1015.0,2427.36,3.46,60.09,30.13,0.43
