,발행회차,발행일자,기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,조기상환율
21004,MBS 2013-10,2013-03-20,2017-03,1.39,0,76.509,85.583,97.565,1077.0,2160.23,3.21,58.4,30.84,1.39
21005,MBS 2013-11,2013-03-20,2017-03,0.12,0,76.509,85.583,97.565,1077.0,2160.23,3.21,56.38,41.94,0.12
21006,MBS 2013-11,2013-03-20,2017-03,0.12,0,76.509,85.583,97.565,1077.0,2160.23,3.21,58.4,30.84,1.39
21007,MBS 2013-10,2013-03-20,2017-04,2.38,0,76.538,85.6,97.442,1124.0,2205.44,3.21,56.38,41.94,0.0
21008,MBS 2013-10,2013-03-20,2017-04,2.38,0,76.538,85.6,97.442,1124.0,2205.44,3.21,58.4,30.81,2.38
21009,MBS 2013-11,2013-03-20,2017-04,0.0,0,76.538,85.6,97.442,1124.0,2205.44,3.21,56.38,41.94,0.0
21010,MBS 2013-11,2013-03-20,2017-04,0.0,0,76.538,85.6,97.442,1124.0,2205.44,3.21,58.4,30.81,2.38
21011,MBS 2013-10,2013-03-20,2017-05,2.78,0,76.578,85.623,97.546,950.0,2347.38,3.26,56.35,41.98,0.79
21012,MBS 2013-10,2013-03-20,2017-05,2.78,0,76.578,85.623,97.546,950.0,2347.38,3.26,58.42,30.85,2.78
21013,MBS 2013-11,2013-03-20,2017-05,0.79,0,76.578,85.623,97.546,950.0,2347.38,3.26,56.35,41.98,0.79
21014,MBS 2013-11,2013-03-20,2017-05,0.79,0,76.578,85.623,97.546,950.0,2347.38,3.26,58.42,30.85,2.78
21015,MBS 2013-10,2013-03-20,2017-06,1.18,0,76.711,85.68,97.338,1009.0,2391.79,3.22,56.41,42.11,2.45
21016,MBS 2013-10,2013-03-20,2017-06,1.18,0,76.711,85.68,97.338,1009.0,2391.79,3.22,58.44,30.79,1.18
21017,MBS 2013-11,2013-03-20,2017-06,2.45,0,76.711,85.68,97.338,1009.0,2391.79,3.22,56.41,42.11,2.45
21018,MBS 2013-11,2013-03-20,2017-06,2.45,0,76.711,85.68,97.338,1009.0,2391.79,3.22,58.44,30.79,1.18
21019,MBS 2013-10,2013-03-20,2017-07,1.85,0,76.891,85.745,97.499,918.0,2402.71,3.28,56.59,42.09,0.64
21020,MBS 2013-10,2013-03-20,2017-07,1.85,0,76.891,85.745,97.499,918.0,2402.71,3.28,58.42,30.67,1.85
21021,MBS 2013-11,2013-03-20,2017-07,0.64,0,76.891,85.745,97.499,918.0,2402.71,3.28,56.59,42.09,0.64
21022,MBS 2013-11,2013-03-20,2017-07,0.64,0,76.891,85.745,97.499,918.0,2402.71,3.28,58.42,30.67,1.85
21023,MBS 2013-10,2013-03-20,2017-08,1.67,0,77.074,85.796,98.058,956.0,2363.19,3.28,56.74,42.08,0.81
21024,MBS 2013-10,2013-03-20,2017-08,1.67,0,77.074,85.796,98.058,956.0,2363.19,3.28,58.48,30.66,1.67
21025,MBS 2013-11,2013-03-20,2017-08,0.81,0,77.074,85.796,98.058,956.0,2363.19,3.28,56.74,42.08,0.81
21026,MBS 2013-11,2013-03-20,2017-08,0.81,0,77.074,85.796,98.058,956.0,2363.19,3.28,58.48,30.66,1.67
21027,MBS 2013-10,2013-03-20,2017-09,1.35,0,77.139,85.832,98.172,895.0,2394.47,3.24,56.69,41.84,1.41
21028,MBS 2013-10,2013-03-20,2017-09,1.35,0,77.139,85.832,98.172,895.0,2394.47,3.24,58.48,30.63,1.35
21029,MBS 2013-11,2013-03-20,2017-09,1.41,0,77.139,85.832,98.172,895.0,2394.47,3.24,56.69,41.84,1.41
21030,MBS 2013-11,2013-03-20,2017-09,1.41,0,77.139,85.832,98.172,895.0,2394.47,3.24,58.48,30.63,1.35
21031,MBS 2013-10,2013-03-20,2017-10,0.87,0,77.226,85.878,98.077,852.0,2523.43,3.33,56.65,42.16,1.64
21032,MBS 2013-10,2013-03-20,2017-10,0.87,0,77.226,85.878,98.077,852.0,2523.43,3.33,58.46,30.7,0.87
21033,MBS 2013-11,2013-03-20,2017-10,1.64,0,77.226,85.878,98.077,852.0,2523.43,3.33,56.65,42.16,1.64
21034,MBS 2013-11,2013-03-20,2017-10,1.64,0,77.226,85.878,98.077,852.0,2523.43,3.33,58.46,30.7,0.87
21035,MBS 2013-10,2013-03-20,2017-11,1.54,0,77.332,85.896,97.347,833.0,2476.37,3.39,56.56,41.9,2.72
21036,MBS 2013-10,2013-03-20,2017-11,1.54,0,77.332,85.896,97.347,833.0,2476.37,3.39,58.45,30.66,1.54
21037,MBS 2013-11,2013-03-20,2017-11,2.72,0,77.332,85.896,97.347,833.0,2476.37,3.39,56.56,41.9,2.72
21038,MBS 2013-11,2013-03-20,2017-11,2.72,0,77.332,85.896,97.347,833.0,2476.37,3.39,58.45,30.66,1.54
21039,MBS 2013-10,2013-03-20,2017-12,1.6,0,77.411,85.906,97.698,869.0,2467.49,3.42,56.61,42.3,4.17
21040,MBS 2013-10,2013-03-20,2017-12,1.6,0,77.411,85.906,97.698,869.0,2467.49,3.42,58.45,30.75,1.6
21041,MBS 2013-11,2013-03-20,2017-12,4.17,0,77.411,85.906,97.698,869.0,2467.49,3.42,56.61,42.3,4.17
21042,MBS 2013-11,2013-03-20,2017-12,4.17,0,77.411,85.906,97.698,869.0,2467.49,3.42,58.45,30.75,1.6
21043,MBS 2013-10,2013-03-20,2018-01,0.99,0,77.556,85.92,98.106,908.0,2566.46,3.47,56.6,42.24,1.02
21044,MBS 2013-10,2013-03-20,2018-01,0.99,0,77.556,85.92,98.106,908.0,2566.46,3.47,58.46,30.71,0.99
21045,MBS 2013-11,2013-03-20,2018-01,1.02,0,77.556,85.92,98.106,908.0,2566.46,3.47,56.6,42.24,1.02
21046,MBS 2013-11,2013-03-20,2018-01,1.02,0,77.556,85.92,98.106,908.0,2566.46,3.47,58.46,30.71,0.99
21047,MBS 2013-10,2013-03-20,2018-02,1.72,0,77.723,85.93,98.855,1015.0,2427.36,3.46,56.59,42.16,0.31
21048,MBS 2013-10,2013-03-20,2018-02,1.72,0,77.723,85.93,98.855,1015.0,2427.36,3.46,58.45,30.63,1.72
21049,MBS 2013-11,2013-03-20,2018-02,0.31,0,77.723,85.93,98.855,1015.0,2427.36,3.46,56.59,42.16,0.31
21050,MBS 2013-11,2013-03-20,2018-02,0.31,0,77.723,85.93,98.855,1015.0,2427.36,3.46,58.45,30.63,1.72
21051,MBS 2013-10,2013-03-20,2018-03,0.91,0,77.917,85.922,98.751,1169.0,2445.85,3.45,56.54,41.88,1.8
21052,MBS 2013-10,2013-03-20,2018-03,0.91,0,77.917,85.922,98.751,1169.0,2445.85,3.45,58.44,30.68,0.91
21053,MBS 2013-11,2013-03-20,2018-03,1.8,0,77.917,85.922,98.751,1169.0,2445.85,3.45,56.54,41.88,1.8
21054,MBS 2013-11,2013-03-20,2018-03,1.8,0,77.917,85.922,98.751,1169.0,2445.85,3.45,58.44,30.68,0.91
21055,MBS 2013-10,2013-03-20,2018-04,0.74,0,78.049,85.904,98.931,1109.0,2515.38,3.47,56.51,41.67,0.0
21056,MBS 2013-10,2013-03-20,2018-04,0.74,0,78.049,85.904,98.931,1109.0,2515.38,3.47,58.43,30.64,0.74
21057,MBS 2013-11,2013-03-20,2018-04,0.0,0,78.049,85.904,98.931,1109.0,2515.38,3.47,56.51,41.67,0.0
21058,MBS 2013-11,2013-03-20,2018-04,0.0,0,78.049,85.904,98.931,1109.0,2515.38,3.47,58.43,30.64,0.74
21059,MBS 2013-10,2013-03-20,2018-05,0.59,0,78.127,85.857,98.979,1078.0,2423.01,3.49,56.46,41.26,1.48
21060,MBS 2013-10,2013-03-20,2018-05,0.59,0,78.127,85.857,98.979,1078.0,2423.01,3.49,58.43,30.69,0.59
21061,MBS 2013-11,2013-03-20,2018-05,1.48,0,78.127,85.857,98.979,1078.0,2423.01,3.49,56.46,41.26,1.48
21062,MBS 2013-11,2013-03-20,2018-05,1.48,0,78.127,85.857,98.979,1078.0,2423.01,3.49,58.43,30.69,0.59
21063,MBS 2013-10,2013-03-20,2018-06,0.84,0,78.203,85.808,98.779,988.0,2326.13,3.46,56.42,41.11,1.35
21064,MBS 2013-10,2013-03-20,2018-06,0.84,0,78.203,85.808,98.779,988.0,2326.13,3.46,58.43,30.73,0.84
21065,MBS 2013-11,2013-03-20,2018-06,1.35,0,78.203,85.808,98.779,988.0,2326.13,3.46,56.42,41.11,1.35
21066,MBS 2013-11,2013-03-20,2018-06,1.35,0,78.203,85.808,98.779,988.0,2326.13,3.46,58.43,30.73,0.84
21067,MBS 2013-10,2013-03-20,2018-07,1.26,0,78.293,85.773,98.59,1001.0,2295.26,3.44,56.12,41.24,8.54
21068,MBS 2013-10,2013-03-20,2018-07,1.26,0,78.293,85.773,98.59,1001.0,2295.26,3.44,58.43,30.74,1.26
21069,MBS 2013-11,2013-03-20,2018-07,8.54,0,78.293,85.773,98.59,1001.0,2295.26,3.44,56.12,41.24,8.54
21070,MBS 2013-11,2013-03-20,2018-07,8.54,0,78.293,85.773,98.59,1001.0,2295.26,3.44,58.43,30.74,1.26
21071,MBS 2013-10,2013-03-20,2018-08,0.86,0,78.46,85.762,99.462,1094.0,2322.88,3.36,56.12,41.23,0.13
21072,MBS 2013-10,2013-03-20,2018-08,0.86,0,78.46,85.762,99.462,1094.0,2322.88,3.36,58.43,30.78,0.86
21073,MBS 2013-11,2013-03-20,2018-08,0.13,0,78.46,85.762,99.462,1094.0,2322.88,3.36,56.12,41.23,0.13
21074,MBS 2013-11,2013-03-20,2018-08,0.13,0,78.46,85.762,99.462,1094.0,2322.88,3.36,58.43,30.78,0.86
21075,MBS 2013-10,2013-03-20,2018-09,0.93,0,79.232,85.903,100.221,980.0,2343.07,3.29,56.11,41.23,0.07
21076,MBS 2013-10,2013-03-20,2018-09,0.93,0,79.232,85.903,100.221,980.0,2343.07,3.29,58.44,30.78,0.93
21077,MBS 2013-11,2013-03-20,2018-09,0.07,0,79.232,85.903,100.221,980.0,2343.07,3.29,56.11,41.23,0.07
21078,MBS 2013-11,2013-03-20,2018-09,0.07,0,79.232,85.903,100.221,980.0,2343.07,3.29,58.44,30.78,0.93
21079,MBS 2013-10,2013-03-20,2018-10,1.26,0,79.677,85.989,100.041,931.0,2029.69,3.31,56.11,41.24,0.09
21080,MBS 2013-10,2013-03-20,2018-10,1.26,0,79.677,85.989,100.041,931.0,2029.69,3.31,58.43,30.77,1.26
21081,MBS 2013-11,2013-03-20,2018-10,0.09,0,79.677,85.989,100.041,931.0,2029.69,3.31,56.11,41.24,0.09
21082,MBS 2013-11,2013-03-20,2018-10,0.09,0,79.677,85.989,100.041,931.0,2029.69,3.31,58.43,30.77,1.26
21083,MBS 2013-10,2013-03-20,2018-11,1.14,0,79.799,86.019,99.33,869.0,2096.86,3.28,55.99,38.24,5.01
21084,MBS 2013-10,2013-03-20,2018-11,1.14,0,79.799,86.019,99.33,869.0,2096.86,3.28,58.41,30.82,1.14
21085,MBS 2013-11,2013-03-20,2018-11,5.01,0,79.799,86.019,99.33,869.0,2096.86,3.28,55.99,38.24,5.01
21086,MBS 2013-11,2013-03-20,2018-11,5.01,0,79.799,86.019,99.33,869.0,2096.86,3.28,58.41,30.82,1.14
21087,MBS 2013-10,2013-03-20,2018-12,1.94,0,79.861,86.01,98.988,899.0,2041.04,3.19,56.04,38.4,0.83
21088,MBS 2013-10,2013-03-20,2018-12,1.94,0,79.861,86.01,98.988,899.0,2041.04,3.19,58.35,30.82,1.94
21089,MBS 2013-11,2013-03-20,2018-12,0.83,0,79.861,86.01,98.988,899.0,2041.04,3.19,56.04,38.4,0.83
21090,MBS 2013-11,2013-03-20,2018-12,0.83,0,79.861,86.01,98.988,899.0,2041.04,3.19,58.35,30.82,1.94
21091,MBS 2013-10,2013-03-20,2019-01,2.01,0,79.877,85.98,98.884,1002.0,2204.85,3.12,56.03,38.38,0.38
21092,MBS 2013-10,2013-03-20,2019-01,2.01,0,79.877,85.98,98.884,1002.0,2204.85,3.12,58.35,30.82,2.01
21093,MBS 2013-11,2013-03-20,2019-01,0.38,0,79.877,85.98,98.884,1002.0,2204.85,3.12,56.03,38.38,0.38
21094,MBS 2013-11,2013-03-20,2019-01,0.38,0,79.877,85.98,98.884,1002.0,2204.85,3.12,58.35,30.82,2.01
21095,MBS 2013-10,2013-03-20,2019-02,1.17,0,79.824,85.844,99.311,1099.0,2195.44,3.08,56.06,38.6,0.85
21096,MBS 2013-10,2013-03-20,2019-02,1.17,0,79.824,85.844,99.311,1099.0,2195.44,3.08,58.33,30.74,1.17
21097,MBS 2013-11,2013-03-20,2019-02,0.85,0,79.824,85.844,99.311,1099.0,2195.44,3.08,56.06,38.6,0.85
21098,MBS 2013-11,2013-03-20,2019-02,0.85,0,79.824,85.844,99.311,1099.0,2195.44,3.08,58.33,30.74,1.17
21099,MBS 2013-10,2013-03-20,2019-03,0.55,0,79.74,85.702,99.121,1132.0,2140.67,3.04,56.06,38.6,0.18
21100,MBS 2013-10,2013-03-20,2019-03,0.55,0,79.74,85.702,99.121,1132.0,2140.67,3.04,58.33,30.8,0.55
21101,MBS 2013-11,2013-03-20,2019-03,0.18,0,79.74,85.702,99.121,1132.0,2140.67,3.04,56.06,38.6,0.18
21102,MBS 2013-11,2013-03-20,2019-03,0.18,0,79.74,85.702,99.121,1132.0,2140.67,3.04,58.33,30.8,0.55
21103,MBS 2013-10,2013-03-20,2019-04,1.77,0,79.63,85.564,99.481,1186.0,2203.59,2.98,56.32,38.72,1.64
21104,MBS 2013-10,2013-03-20,2019-04,1.77,0,79.63,85.564,99.481,1186.0,2203.59,2.98,58.36,30.73,1.77
21105,MBS 2013-11,2013-03-20,2019-04,1.64,0,79.63,85.564,99.481,1186.0,2203.59,2.98,56.32,38.72,1.64
21106,MBS 2013-11,2013-03-20,2019-04,1.64,0,79.63,85.564,99.481,1186.0,2203.59,2.98,58.36,30.73,1.77
21107,MBS 2013-10,2013-03-20,2019-05,0.55,0,79.577,85.487,99.652,1082.0,2041.74,2.93,56.44,39.04,1.65
21108,MBS 2013-10,2013-03-20,2019-05,0.55,0,79.577,85.487,99.652,1082.0,2041.74,2.93,58.36,30.79,0.55
21109,MBS 2013-11,2013-03-20,2019-05,1.65,0,79.577,85.487,99.652,1082.0,2041.74,2.93,56.44,39.04,1.65
21110,MBS 2013-11,2013-03-20,2019-05,1.65,0,79.577,85.487,99.652,1082.0,2041.74,2.93,58.36,30.79,0.55
21111,MBS 2013-10,2013-03-20,2019-06,2.06,0,79.508,85.401,99.491,1071.0,2130.62,2.74,56.44,39.03,0.06
21112,MBS 2013-10,2013-03-20,2019-06,2.06,0,79.508,85.401,99.491,1071.0,2130.62,2.74,58.29,30.74,2.06
21113,MBS 2013-11,2013-03-20,2019-06,0.06,0,79.508,85.401,99.491,1071.0,2130.62,2.74,56.44,39.03,0.06
21114,MBS 2013-11,2013-03-20,2019-06,0.06,0,79.508,85.401,99.491,1071.0,2130.62,2.74,58.29,30.74,2.06
21115,MBS 2013-10,2013-03-20,2019-07,0.94,0,79.502,85.346,99.187,1046.0,2024.55,2.64,56.46,39.03,0.11
21116,MBS 2013-10,2013-03-20,2019-07,0.94,0,79.502,85.346,99.187,1046.0,2024.55,2.64,58.31,30.71,0.94
21117,MBS 2013-11,2013-03-20,2019-07,0.11,0,79.502,85.346,99.187,1046.0,2024.55,2.64,56.46,39.03,0.11
21118,MBS 2013-11,2013-03-20,2019-07,0.11,0,79.502,85.346,99.187,1046.0,2024.55,2.64,58.31,30.71,0.94
21119,MBS 2013-10,2013-03-20,2019-08,1.48,0,79.546,85.342,99.425,817.0,1967.79,2.47,56.4,39.42,1.78
21120,MBS 2013-10,2013-03-20,2019-08,1.48,0,79.546,85.342,99.425,817.0,1967.79,2.47,58.27,30.71,1.48
21121,MBS 2013-11,2013-03-20,2019-08,1.78,0,79.546,85.342,99.425,817.0,1967.79,2.47,56.4,39.42,1.78
21122,MBS 2013-11,2013-03-20,2019-08,1.78,0,79.546,85.342,99.425,817.0,1967.79,2.47,58.27,30.71,1.48
21123,MBS 2013-10,2013-03-20,2019-09,1.69,0,79.589,85.331,99.794,842.0,2063.05,2.51,56.29,39.48,3.2
21124,MBS 2013-10,2013-03-20,2019-09,1.69,0,79.589,85.331,99.794,842.0,2063.05,2.51,58.33,30.84,1.69
21125,MBS 2013-11,2013-03-20,2019-09,3.2,0,79.589,85.331,99.794,842.0,2063.05,2.51,56.29,39.48,3.2
21126,MBS 2013-11,2013-03-20,2019-09,3.2,0,79.589,85.331,99.794,842.0,2063.05,2.51,58.33,30.84,1.69
21127,MBS 2013-10,2013-03-20,2019-10,0.4,0,79.664,85.378,100.041,826.0,2083.48,2.5,56.1,38.9,5.26
21128,MBS 2013-10,2013-03-20,2019-10,0.4,0,79.664,85.378,100.041,826.0,2083.48,2.5,58.33,30.85,0.4
21129,MBS 2013-11,2013-03-20,2019-10,5.26,0,79.664,85.378,100.041,826.0,2083.48,2.5,56.1,38.9,5.26
21130,MBS 2013-11,2013-03-20,2019-10,5.26,0,79.664,85.378,100.041,826.0,2083.48,2.5,58.33,30.85,0.4
21131,MBS 2013-10,2013-03-20,2019-11,4.03,0,79.776,85.442,99.481,826.0,2087.96,2.45,56.12,38.9,2.61
21132,MBS 2013-10,2013-03-20,2019-11,4.03,0,79.776,85.442,99.481,826.0,2087.96,2.45,58.28,31.08,4.03
21133,MBS 2013-11,2013-03-20,2019-11,2.61,0,79.776,85.442,99.481,826.0,2087.96,2.45,56.12,38.9,2.61
21134,MBS 2013-11,2013-03-20,2019-11,2.61,0,79.776,85.442,99.481,826.0,2087.96,2.45,58.28,31.08,4.03
21135,MBS 2013-10,2013-03-20,2019-12,2.53,0,80.054,85.576,99.719,817.0,2197.67,2.45,56.12,38.9,0.0
21136,MBS 2013-10,2013-03-20,2019-12,2.53,0,80.054,85.576,99.719,817.0,2197.67,2.45,58.28,30.98,2.53
21137,MBS 2013-11,2013-03-20,2019-12,0.0,0,80.054,85.576,99.719,817.0,2197.67,2.45,56.12,38.9,0.0
21138,MBS 2013-11,2013-03-20,2019-12,0.0,0,80.054,85.576,99.719,817.0,2197.67,2.45,58.28,30.98,2.53
21139,MBS 2013-10,2013-03-20,2020-01,2.62,0,80.337,85.717,100.09,898.0,2119.01,2.51,56.01,38.29,2.83
21140,MBS 2013-10,2013-03-20,2020-01,2.62,0,80.337,85.717,100.09,898.0,2119.01,2.51,58.28,31.13,2.62
21141,MBS 2013-11,2013-03-20,2020-01,2.83,0,80.337,85.717,100.09,898.0,2119.01,2.51,56.01,38.29,2.83
21142,MBS 2013-11,2013-03-20,2020-01,2.83,0,80.337,85.717,100.09,898.0,2119.01,2.51,58.28,31.13,2.62
21143,MBS 2013-10,2013-03-20,2020-02,2.82,0,80.634,85.869,100.16,1008.0,1987.01,2.52,56.06,38.59,3.08
21144,MBS 2013-10,2013-03-20,2020-02,2.82,0,80.634,85.869,100.16,1008.0,1987.01,2.52,58.26,31.4,2.82
21145,MBS 2013-11,2013-03-20,2020-02,3.08,0,80.634,85.869,100.16,1008.0,1987.01,2.52,56.06,38.59,3.08
21146,MBS 2013-11,2013-03-20,2020-02,3.08,0,80.634,85.869,100.16,1008.0,1987.01,2.52,58.26,31.4,2.82
21147,MBS 2013-10,2013-03-20,2020-03,3.05,0,81.084,86.019,99.94,1062.0,1754.64,2.48,55.99,38.86,2.43
21148,MBS 2013-10,2013-03-20,2020-03,3.05,0,81.084,86.019,99.94,1062.0,1754.64,2.48,58.23,31.29,3.05
21149,MBS 2013-11,2013-03-20,2020-03,2.43,0,81.084,86.019,99.94,1062.0,1754.64,2.48,55.99,38.86,2.43
21150,MBS 2013-11,2013-03-20,2020-03,2.43,0,81.084,86.019,99.94,1062.0,1754.64,2.48,58.23,31.29,3.05
21151,MBS 2013-10,2013-03-20,2020-04,1.13,0,81.27,86.086,99.5,1065.0,1947.56,2.58,56.02,38.93,4.3
21152,MBS 2013-10,2013-03-20,2020-04,1.13,0,81.27,86.086,99.5,1065.0,1947.56,2.58,58.3,31.27,1.13
21153,MBS 2013-11,2013-03-20,2020-04,4.3,0,81.27,86.086,99.5,1065.0,1947.56,2.58,56.02,38.93,4.3
21154,MBS 2013-11,2013-03-20,2020-04,4.3,0,81.27,86.086,99.5,1065.0,1947.56,2.58,58.3,31.27,1.13
21155,MBS 2013-10,2013-03-20,2020-05,1.97,0,81.382,86.14,99.44,1178.0,2029.6,2.52,56.45,39.09,4.09
21156,MBS 2013-10,2013-03-20,2020-05,1.97,0,81.382,86.14,99.44,1178.0,2029.6,2.52,58.3,31.24,1.97
21157,MBS 2013-11,2013-03-20,2020-05,4.09,0,81.382,86.14,99.44,1178.0,2029.6,2.52,56.45,39.09,4.09
21158,MBS 2013-11,2013-03-20,2020-05,4.09,0,81.382,86.14,99.44,1178.0,2029.6,2.52,58.3,31.24,1.97
21159,MBS 2013-10,2013-03-20,2020-06,2.38,0,81.776,86.374,99.71,1148.0,2108.33,2.49,56.45,39.09,0.0
21160,MBS 2013-10,2013-03-20,2020-06,2.38,0,81.776,86.374,99.71,1148.0,2108.33,2.49,58.34,31.31,2.38
21161,MBS 2013-11,2013-03-20,2020-06,0.0,0,81.776,86.374,99.71,1148.0,2108.33,2.49,56.45,39.09,0.0
21162,MBS 2013-11,2013-03-20,2020-06,0.0,0,81.776,86.374,99.71,1148.0,2108.33,2.49,58.34,31.31,2.38
21163,MBS 2013-10,2013-03-20,2020-07,1.78,0,82.495,86.752,99.63,1062.0,2249.37,2.45,56.53,38.68,6.7
21164,MBS 2013-10,2013-03-20,2020-07,1.78,0,82.495,86.752,99.63,1062.0,2249.37,2.45,58.32,31.3,1.78
21165,MBS 2013-11,2013-03-20,2020-07,6.7,0,82.495,86.752,99.63,1062.0,2249.37,2.45,56.53,38.68,6.7
21166,MBS 2013-11,2013-03-20,2020-07,6.7,0,82.495,86.752,99.63,1062.0,2249.37,2.45,58.32,31.3,1.78
21167,MBS 2013-10,2013-03-20,2020-08,2.22,0,83.137,87.207,100.19,818.0,2326.17,2.39,56.53,38.68,0.0
21168,MBS 2013-10,2013-03-20,2020-08,2.22,0,83.137,87.207,100.19,818.0,2326.17,2.39,58.36,31.39,2.22
21169,MBS 2013-11,2013-03-20,2020-08,0.0,0,83.137,87.207,100.19,818.0,2326.17,2.39,56.53,38.68,0.0
21170,MBS 2013-11,2013-03-20,2020-08,0.0,0,83.137,87.207,100.19,818.0,2326.17,2.39,58.36,31.39,2.22
21171,MBS 2013-10,2013-03-20,2020-09,2.43,0,83.798,87.962,100.74,954.0,2327.89,2.44,56.53,38.69,0.02
21172,MBS 2013-10,2013-03-20,2020-09,2.43,0,83.798,87.962,100.74,954.0,2327.89,2.44,58.35,31.44,2.43
21173,MBS 2013-11,2013-03-20,2020-09,0.02,0,83.798,87.962,100.74,954.0,2327.89,2.44,56.53,38.69,0.02
21174,MBS 2013-11,2013-03-20,2020-09,0.02,0,83.798,87.962,100.74,954.0,2327.89,2.44,58.35,31.44,2.43
21175,MBS 2013-10,2013-03-20,2020-10,1.03,0,84.359,88.689,100.18,979.0,2267.15,2.47,56.51,38.8,0.64
21176,MBS 2013-10,2013-03-20,2020-10,1.03,0,84.359,88.689,100.18,979.0,2267.15,2.47,58.33,31.41,1.03
21177,MBS 2013-11,2013-03-20,2020-10,0.64,0,84.359,88.689,100.18,979.0,2267.15,2.47,56.51,38.8,0.64
21178,MBS 2013-11,2013-03-20,2020-10,0.64,0,84.359,88.689,100.18,979.0,2267.15,2.47,58.33,31.41,1.03
21179,MBS 2013-10,2013-03-20,2020-11,1.55,0,85.568,90.181,100.09,923.0,2591.34,2.56,56.85,38.36,5.86
21180,MBS 2013-10,2013-03-20,2020-11,1.55,0,85.568,90.181,100.09,923.0,2591.34,2.56,58.32,31.5,1.55
21181,MBS 2013-11,2013-03-20,2020-11,5.86,0,85.568,90.181,100.09,923.0,2591.34,2.56,56.85,38.36,5.86
21182,MBS 2013-11,2013-03-20,2020-11,5.86,0,85.568,90.181,100.09,923.0,2591.34,2.56,58.32,31.5,1.55
21183,MBS 2013-10,2013-03-20,2020-12,0.5,0,86.735,91.176,100.33,943.0,2873.47,2.59,56.83,38.38,0.66
21184,MBS 2013-10,2013-03-20,2020-12,0.5,0,86.735,91.176,100.33,943.0,2873.47,2.59,58.32,31.53,0.5
21185,MBS 2013-11,2013-03-20,2020-12,0.66,0,86.735,91.176,100.33,943.0,2873.47,2.59,56.83,38.38,0.66
21186,MBS 2013-11,2013-03-20,2020-12,0.66,0,86.735,91.176,100.33,943.0,2873.47,2.59,58.32,31.53,0.5
21187,MBS 2013-10,2013-03-20,2021-01,0.73,0,87.767,91.934,101.04,1149.0,2976.21,2.63,56.99,38.25,1.15
21188,MBS 2013-10,2013-03-20,2021-01,0.73,0,87.767,91.934,101.04,1149.0,2976.21,2.63,58.31,31.59,0.73
21189,MBS 2013-11,2013-03-20,2021-01,1.15,0,87.767,91.934,101.04,1149.0,2976.21,2.63,56.99,38.25,1.15
21190,MBS 2013-11,2013-03-20,2021-01,1.15,0,87.767,91.934,101.04,1149.0,2976.21,2.63,58.31,31.59,0.73
21191,MBS 2013-10,2013-03-20,2021-02,1.74,0,88.962,92.627,101.58,1177.0,3012.95,2.66,56.99,38.25,0.0
21192,MBS 2013-10,2013-03-20,2021-02,1.74,0,88.962,92.627,101.58,1177.0,3012.95,2.66,58.29,31.65,1.74
21193,MBS 2013-11,2013-03-20,2021-02,0.0,0,88.962,92.627,101.58,1177.0,3012.95,2.66,56.99,38.25,0.0
21194,MBS 2013-11,2013-03-20,2021-02,0.0,0,88.962,92.627,101.58,1177.0,3012.95,2.66,58.29,31.65,1.74
21195,MBS 2013-10,2013-03-20,2021-03,0.84,0,90.135,93.273,101.84,1129.0,3061.42,2.73,56.99,38.25,0.0
21196,MBS 2013-10,2013-03-20,2021-03,0.84,0,90.135,93.273,101.84,1129.0,3061.42,2.73,58.28,31.46,0.84
21197,MBS 2013-11,2013-03-20,2021-03,0.0,0,90.135,93.273,101.84,1129.0,3061.42,2.73,56.99,38.25,0.0
21198,MBS 2013-11,2013-03-20,2021-03,0.0,0,90.135,93.273,101.84,1129.0,3061.42,2.73,58.28,31.46,0.84
21203,MBS 2013-10,2013-03-20,2021-06,0.3484,0,93.169,95.202,102.05,1021.0,3296.68,2.74,56.95,38.7,2.7366
21204,MBS 2013-10,2013-03-20,2021-06,0.3484,0,93.169,95.202,102.05,1021.0,3296.68,2.74,58.29,31.53,0.3484
21205,MBS 2013-11,2013-03-20,2021-06,2.7366,0,93.169,95.202,102.05,1021.0,3296.68,2.74,56.95,38.7,2.7366
21206,MBS 2013-11,2013-03-20,2021-06,2.7366,0,93.169,95.202,102.05,1021.0,3296.68,2.74,58.29,31.53,0.3484
21207,MBS 2013-10,2013-03-20,2021-07,1.4445,0,94.256,96.053,102.26,860.0,3202.32,2.81,56.95,38.71,0.0
21208,MBS 2013-10,2013-03-20,2021-07,1.4445,0,94.256,96.053,102.26,860.0,3202.32,2.81,58.27,31.53,1.4445
21209,MBS 2013-11,2013-03-20,2021-07,0.0,0,94.256,96.053,102.26,860.0,3202.32,2.81,56.95,38.71,0.0
21210,MBS 2013-11,2013-03-20,2021-07,0.0,0,94.256,96.053,102.26,860.0,3202.32,2.81,58.27,31.53,1.4445
21211,MBS 2013-10,2013-03-20,2021-08,0.7715,0,95.666,97.04,102.75,706.0,3199.27,2.88,56.95,38.7,0.0
21212,MBS 2013-10,2013-03-20,2021-08,0.7715,0,95.666,97.04,102.75,706.0,3199.27,2.88,58.28,31.63,0.7715
