발행일자,발행회차,만기전상환율,가중평균발행금리
2007-10-25,MBS 2007-06,3.64,5.86
2007-10-25,MBS 2007-06,13.32,5.86
2007-10-25,MBS 2007-06,2.69,5.86
2007-10-25,MBS 2007-06,10.09,5.86
2007-10-25,MBS 2007-06,12.04,5.86
2007-10-25,MBS 2007-06,8.7,5.86
2007-10-25,MBS 2007-06,6.25,5.86
2007-10-25,MBS 2007-06,8.79,5.86
2007-10-25,MBS 2007-06,4.18,5.86
2007-10-25,MBS 2007-06,3.96,5.86
2007-10-25,MBS 2007-06,4.59,5.86
2007-10-25,MBS 2007-06,5.36,5.86
2007-10-25,MBS 2007-06,6.51,5.86
2007-10-25,MBS 2007-06,7.52,5.86
2007-10-25,MBS 2007-06,5.33,5.86
2007-10-25,MBS 2007-06,4.3,5.86
2007-10-25,MBS 2007-06,4.03,5.86
2007-10-25,MBS 2007-06,4.07,5.86
2007-10-25,MBS 2007-06,2.41,5.86
2007-10-25,MBS 2007-06,5.0,5.86
2007-10-25,MBS 2007-06,2.85,5.86
2007-10-25,MBS 2007-06,3.71,5.86
2007-10-25,MBS 2007-06,4.77,5.86
2007-10-25,MBS 2007-06,6.43,5.86
2007-10-25,MBS 2007-06,3.81,5.86
2007-10-25,MBS 2007-06,3.63,5.86
2007-10-25,MBS 2007-06,5.29,5.86
2007-10-25,MBS 2007-06,7.68,5.86
2007-10-25,MBS 2007-06,7.27,5.86
2007-10-25,MBS 2007-06,7.03,5.86
2007-10-25,MBS 2007-06,7.13,5.86
2007-10-25,MBS 2007-06,7.75,5.86
2007-10-25,MBS 2007-06,9.85,5.86
2007-10-25,MBS 2007-06,0.08,5.86
2007-10-25,MBS 2007-06,4.61,5.86
2007-10-25,MBS 2007-06,4.65,5.86
2007-10-25,MBS 2007-06,9.71,5.86
2007-10-25,MBS 2007-06,8.39,5.86
2007-10-25,MBS 2007-06,9.79,5.86
2007-10-25,MBS 2007-06,9.55,5.86
2007-10-25,MBS 2007-06,5.85,5.86
2007-10-25,MBS 2007-06,2.77,5.86
2007-10-25,MBS 2007-06,2.55,5.86
2007-10-25,MBS 2007-06,2.13,5.86
2007-10-25,MBS 2007-06,3.11,5.86
2007-10-25,MBS 2007-06,3.45,5.86
2007-10-25,MBS 2007-06,2.4,5.86
2007-10-25,MBS 2007-06,2.74,5.86
2007-10-25,MBS 2007-06,3.63,5.86
2007-10-25,MBS 2007-06,3.43,5.86
2007-10-25,MBS 2007-06,2.79,5.86
2007-10-25,MBS 2007-06,3.21,5.86
2007-10-25,MBS 2007-06,2.8,5.86
2007-10-25,MBS 2007-06,3.69,5.86
2007-10-25,MBS 2007-06,3.19,5.86
2007-10-25,MBS 2007-06,3.67,5.86
2007-10-25,MBS 2007-06,3.33,5.86
2007-10-25,MBS 2007-06,3.52,5.86
2007-10-25,MBS 2007-06,3.7,5.86
2007-09-20,MBS 2007-05,9.58,5.73
2007-09-20,MBS 2007-05,4.06,5.73
2007-09-20,MBS 2007-05,6.5,5.73
2007-09-20,MBS 2007-05,1.98,5.73
2007-09-20,MBS 2007-05,5.5,5.73
2007-09-20,MBS 2007-05,5.7,5.73
2007-09-20,MBS 2007-05,4.62,5.73
2007-09-20,MBS 2007-05,9.29,5.73
2007-09-20,MBS 2007-05,9.31,5.73
2007-09-20,MBS 2007-05,4.8,5.73
2007-09-20,MBS 2007-05,2.3,5.73
2007-09-20,MBS 2007-05,6.33,5.73
2007-09-20,MBS 2007-05,5.46,5.73
2007-09-20,MBS 2007-05,5.86,5.73
2007-09-20,MBS 2007-05,5.82,5.73
2007-09-20,MBS 2007-05,6.44,5.73
2007-09-20,MBS 2007-05,3.48,5.73
2007-09-20,MBS 2007-05,3.84,5.73
2007-09-20,MBS 2007-05,5.09,5.73
2007-09-20,MBS 2007-05,4.13,5.73
2007-09-20,MBS 2007-05,5.44,5.73
2007-09-20,MBS 2007-05,3.74,5.73
2007-09-20,MBS 2007-05,4.33,5.73
2007-09-20,MBS 2007-05,3.72,5.73
2007-09-20,MBS 2007-05,3.7,5.73
2007-09-20,MBS 2007-05,4.4,5.73
2007-09-20,MBS 2007-05,5.46,5.73
2007-09-20,MBS 2007-05,3.77,5.73
2007-09-20,MBS 2007-05,4.72,5.73
2007-09-20,MBS 2007-05,6.81,5.73
2007-09-20,MBS 2007-05,8.73,5.73
2007-09-20,MBS 2007-05,8.44,5.73
2007-09-20,MBS 2007-05,7.72,5.73
2007-09-20,MBS 2007-05,7.05,5.73
2007-09-20,MBS 2007-05,0.07,5.73
2007-09-20,MBS 2007-05,5.53,5.73
2007-09-20,MBS 2007-05,7.71,5.73
2007-09-20,MBS 2007-05,10.67,5.73
2007-09-20,MBS 2007-05,9.26,5.73
2007-09-20,MBS 2007-05,9.0,5.73
2007-09-20,MBS 2007-05,11.29,5.73
2007-09-20,MBS 2007-05,7.47,5.73
2007-09-20,MBS 2007-05,5.78,5.73
2007-09-20,MBS 2007-05,3.28,5.73
2007-09-20,MBS 2007-05,2.73,5.73
2007-09-20,MBS 2007-05,2.58,5.73
2007-09-20,MBS 2007-05,3.25,5.73
2007-09-20,MBS 2007-05,1.73,5.73
2007-09-20,MBS 2007-05,2.56,5.73
2007-09-20,MBS 2007-05,2.76,5.73
2007-09-20,MBS 2007-05,2.34,5.73
2007-09-20,MBS 2007-05,3.09,5.73
2007-09-20,MBS 2007-05,3.01,5.73
2007-09-20,MBS 2007-05,2.23,5.73
2007-09-20,MBS 2007-05,2.29,5.73
2007-09-20,MBS 2007-05,2.69,5.73
2007-09-20,MBS 2007-05,2.85,5.73
2007-09-20,MBS 2007-05,2.72,5.73
2007-09-20,MBS 2007-05,2.85,5.73
2007-09-20,MBS 2007-05,3.31,5.73
2007-08-23,MBS 2007-04,4.98,5.52
2007-08-23,MBS 2007-04,2.14,5.52
2007-08-23,MBS 2007-04,4.29,5.52
2007-08-23,MBS 2007-04,1.78,5.52
2007-08-23,MBS 2007-04,4.1,5.52
2007-08-23,MBS 2007-04,12.65,5.52
2007-08-23,MBS 2007-04,6.23,5.52
2007-08-23,MBS 2007-04,4.61,5.52
2007-08-23,MBS 2007-04,16.84,5.52
2007-08-23,MBS 2007-04,6.35,5.52
2007-08-23,MBS 2007-04,4.01,5.52
2007-08-23,MBS 2007-04,5.77,5.52
2007-08-23,MBS 2007-04,5.35,5.52
2007-08-23,MBS 2007-04,7.87,5.52
2007-08-23,MBS 2007-04,6.34,5.52
2007-08-23,MBS 2007-04,5.68,5.52
2007-08-23,MBS 2007-04,6.51,5.52
2007-08-23,MBS 2007-04,4.11,5.52
2007-08-23,MBS 2007-04,2.75,5.52
2007-08-23,MBS 2007-04,6.04,5.52
2007-08-23,MBS 2007-04,3.4,5.52
2007-08-23,MBS 2007-04,5.06,5.52
2007-08-23,MBS 2007-04,3.44,5.52
2007-08-23,MBS 2007-04,4.98,5.52
2007-08-23,MBS 2007-04,4.57,5.52
2007-08-23,MBS 2007-04,3.49,5.52
2007-08-23,MBS 2007-04,5.51,5.52
2007-08-23,MBS 2007-04,4.79,5.52
2007-08-23,MBS 2007-04,7.46,5.52
2007-08-23,MBS 2007-04,4.5,5.52
2007-08-23,MBS 2007-04,6.39,5.52
2007-08-23,MBS 2007-04,7.52,5.52
2007-08-23,MBS 2007-04,6.33,5.52
2007-08-23,MBS 2007-04,8.01,5.52
2007-08-23,MBS 2007-04,0.07,5.52
2007-08-23,MBS 2007-04,5.44,5.52
2007-08-23,MBS 2007-04,6.41,5.52
2007-08-23,MBS 2007-04,7.58,5.52
2007-08-23,MBS 2007-04,6.16,5.52
2007-08-23,MBS 2007-04,5.19,5.52
2007-08-23,MBS 2007-04,8.48,5.52
2007-08-23,MBS 2007-04,6.73,5.52
2007-08-23,MBS 2007-04,7.86,5.52
2007-08-23,MBS 2007-04,5.71,5.52
2007-08-23,MBS 2007-04,3.6,5.52
2007-08-23,MBS 2007-04,3.75,5.52
2007-08-23,MBS 2007-04,2.16,5.52
2007-08-23,MBS 2007-04,1.54,5.52
2007-08-23,MBS 2007-04,2.7,5.52
2007-08-23,MBS 2007-04,2.61,5.52
2007-08-23,MBS 2007-04,2.41,5.52
2007-08-23,MBS 2007-04,2.07,5.52
2007-08-23,MBS 2007-04,2.69,5.52
2007-08-23,MBS 2007-04,2.83,5.52
2007-08-23,MBS 2007-04,3.48,5.52
2007-08-23,MBS 2007-04,3.22,5.52
2007-08-23,MBS 2007-04,3.81,5.52
2007-08-23,MBS 2007-04,3.96,5.52
2007-08-23,MBS 2007-04,2.83,5.52
2007-08-23,MBS 2007-04,2.65,5.52
2007-07-11,MBS 2007-03,3.26,5.7
2007-07-11,MBS 2007-03,5.37,5.7
2007-07-11,MBS 2007-03,2.14,5.7
2007-07-11,MBS 2007-03,5.19,5.7
2007-07-11,MBS 2007-03,6.07,5.7
2007-07-11,MBS 2007-03,2.74,5.7
2007-07-11,MBS 2007-03,6.15,5.7
2007-07-11,MBS 2007-03,7.13,5.7
2007-07-11,MBS 2007-03,10.25,5.7
2007-07-11,MBS 2007-03,6.13,5.7
2007-07-11,MBS 2007-03,7.14,5.7
2007-07-11,MBS 2007-03,4.34,5.7
2007-07-11,MBS 2007-03,3.74,5.7
2007-07-11,MBS 2007-03,4.45,5.7
2007-07-11,MBS 2007-03,5.71,5.7
2007-07-11,MBS 2007-03,3.04,5.7
2007-07-11,MBS 2007-03,6.13,5.7
2007-07-11,MBS 2007-03,4.91,5.7
2007-07-11,MBS 2007-03,3.44,5.7
2007-07-11,MBS 2007-03,4.72,5.7
2007-07-11,MBS 2007-03,5.17,5.7
2007-07-11,MBS 2007-03,3.82,5.7
2007-07-11,MBS 2007-03,5.84,5.7
2007-07-11,MBS 2007-03,2.97,5.7
2007-07-11,MBS 2007-03,4.62,5.7
2007-07-11,MBS 2007-03,5.26,5.7
2007-07-11,MBS 2007-03,5.71,5.7
2007-07-11,MBS 2007-03,4.62,5.7
2007-07-11,MBS 2007-03,2.8,5.7
2007-07-11,MBS 2007-03,6.01,5.7
2007-07-11,MBS 2007-03,6.81,5.7
2007-07-11,MBS 2007-03,7.07,5.7
2007-07-11,MBS 2007-03,8.75,5.7
2007-07-11,MBS 2007-03,8.45,5.7
2007-07-11,MBS 2007-03,0.06,5.7
2007-07-11,MBS 2007-03,4.87,5.7
2007-07-11,MBS 2007-03,5.49,5.7
2007-07-11,MBS 2007-03,7.2,5.7
2007-07-11,MBS 2007-03,7.87,5.7
2007-07-11,MBS 2007-03,5.39,5.7
2007-07-11,MBS 2007-03,6.59,5.7
2007-07-11,MBS 2007-03,5.85,5.7
2007-07-11,MBS 2007-03,5.13,5.7
2007-07-11,MBS 2007-03,7.49,5.7
2007-07-11,MBS 2007-03,6.57,5.7
2007-07-11,MBS 2007-03,4.93,5.7
2007-07-11,MBS 2007-03,2.34,5.7
2007-07-11,MBS 2007-03,1.34,5.7
2007-07-11,MBS 2007-03,2.6,5.7
2007-07-11,MBS 2007-03,2.08,5.7
2007-07-11,MBS 2007-03,2.12,5.7
2007-07-11,MBS 2007-03,1.95,5.7
2007-07-11,MBS 2007-03,2.25,5.7
2007-07-11,MBS 2007-03,2.73,5.7
2007-07-11,MBS 2007-03,2.88,5.7
2007-07-11,MBS 2007-03,3.33,5.7
2007-07-11,MBS 2007-03,3.21,5.7
2007-07-11,MBS 2007-03,3.02,5.7
2007-07-11,MBS 2007-03,3.27,5.7
2007-07-11,MBS 2007-03,2.93,5.7
2007-04-24,MBS 2007-02,2.58,5.27
2007-04-24,MBS 2007-02,3.53,5.27
2007-04-24,MBS 2007-02,4.38,5.27
2007-04-24,MBS 2007-02,2.14,5.27
2007-04-24,MBS 2007-02,4.56,5.27
2007-04-24,MBS 2007-02,4.68,5.27
2007-04-24,MBS 2007-02,6.56,5.27
2007-04-24,MBS 2007-02,11.69,5.27
2007-04-24,MBS 2007-02,9.12,5.27
2007-04-24,MBS 2007-02,4.51,5.27
2007-04-24,MBS 2007-02,4.66,5.27
2007-04-24,MBS 2007-02,6.3,5.27
2007-04-24,MBS 2007-02,4.62,5.27
2007-04-24,MBS 2007-02,5.1,5.27
2007-04-24,MBS 2007-02,4.53,5.27
2007-04-24,MBS 2007-02,3.7,5.27
2007-04-24,MBS 2007-02,4.16,5.27
2007-04-24,MBS 2007-02,2.88,5.27
2007-04-24,MBS 2007-02,1.76,5.27
2007-04-24,MBS 2007-02,2.67,5.27
2007-04-24,MBS 2007-02,5.87,5.27
2007-04-24,MBS 2007-02,3.02,5.27
2007-04-24,MBS 2007-02,3.83,5.27
2007-04-24,MBS 2007-02,4.6,5.27
2007-04-24,MBS 2007-02,4.66,5.27
2007-04-24,MBS 2007-02,4.07,5.27
2007-04-24,MBS 2007-02,3.13,5.27
2007-04-24,MBS 2007-02,3.48,5.27
2007-04-24,MBS 2007-02,5.23,5.27
2007-04-24,MBS 2007-02,5.55,5.27
2007-04-24,MBS 2007-02,10.07,5.27
2007-04-24,MBS 2007-02,7.58,5.27
2007-04-24,MBS 2007-02,11.15,5.27
2007-04-24,MBS 2007-02,9.19,5.27
2007-04-24,MBS 2007-02,0.08,5.27
2007-04-24,MBS 2007-02,6.37,5.27
2007-04-24,MBS 2007-02,8.01,5.27
2007-04-24,MBS 2007-02,9.3,5.27
2007-04-24,MBS 2007-02,8.35,5.27
2007-04-24,MBS 2007-02,6.18,5.27
2007-04-24,MBS 2007-02,5.8,5.27
2007-04-24,MBS 2007-02,5.57,5.27
2007-04-24,MBS 2007-02,4.4,5.27
2007-04-24,MBS 2007-02,5.18,5.27
2007-04-24,MBS 2007-02,4.42,5.27
2007-04-24,MBS 2007-02,5.49,5.27
2007-04-24,MBS 2007-02,5.69,5.27
2007-04-24,MBS 2007-02,2.0,5.27
2007-04-24,MBS 2007-02,2.02,5.27
2007-04-24,MBS 2007-02,1.75,5.27
2007-04-24,MBS 2007-02,2.3,5.27
2007-04-24,MBS 2007-02,1.74,5.27
2007-04-24,MBS 2007-02,2.13,5.27
2007-04-24,MBS 2007-02,2.8,5.27
2007-04-24,MBS 2007-02,2.11,5.27
2007-04-24,MBS 2007-02,2.34,5.27
2007-04-24,MBS 2007-02,3.38,5.27
2007-04-24,MBS 2007-02,2.66,5.27
2007-04-24,MBS 2007-02,2.97,5.27
2007-04-24,MBS 2007-02,2.76,5.27
2007-02-21,MBS 2007-01,2.71,5.17
2007-02-21,MBS 2007-01,1.29,5.17
2007-02-21,MBS 2007-01,2.44,5.17
2007-02-21,MBS 2007-01,4.45,5.17
2007-02-21,MBS 2007-01,8.4,5.17
2007-02-21,MBS 2007-01,3.8,5.17
2007-02-21,MBS 2007-01,4.33,5.17
2007-02-21,MBS 2007-01,7.31,5.17
2007-02-21,MBS 2007-01,16.71,5.17
2007-02-21,MBS 2007-01,4.98,5.17
2007-02-21,MBS 2007-01,4.38,5.17
2007-02-21,MBS 2007-01,4.99,5.17
2007-02-21,MBS 2007-01,8.02,5.17
2007-02-21,MBS 2007-01,4.77,5.17
2007-02-21,MBS 2007-01,6.57,5.17
2007-02-21,MBS 2007-01,4.05,5.17
2007-02-21,MBS 2007-01,6.2,5.17
2007-02-21,MBS 2007-01,3.67,5.17
2007-02-21,MBS 2007-01,5.58,5.17
2007-02-21,MBS 2007-01,3.96,5.17
2007-02-21,MBS 2007-01,5.77,5.17
2007-02-21,MBS 2007-01,5.17,5.17
2007-02-21,MBS 2007-01,3.34,5.17
2007-02-21,MBS 2007-01,4.42,5.17
2007-02-21,MBS 2007-01,4.51,5.17
2007-02-21,MBS 2007-01,5.02,5.17
2007-02-21,MBS 2007-01,5.45,5.17
2007-02-21,MBS 2007-01,3.84,5.17
2007-02-21,MBS 2007-01,6.58,5.17
2007-02-21,MBS 2007-01,6.63,5.17
2007-02-21,MBS 2007-01,9.57,5.17
2007-02-21,MBS 2007-01,6.17,5.17
2007-02-21,MBS 2007-01,7.96,5.17
2007-02-21,MBS 2007-01,6.39,5.17
2007-02-21,MBS 2007-01,0.06,5.17
2007-02-21,MBS 2007-01,7.35,5.17
2007-02-21,MBS 2007-01,3.97,5.17
2007-02-21,MBS 2007-01,7.28,5.17
2007-02-21,MBS 2007-01,5.1,5.17
2007-02-21,MBS 2007-01,5.06,5.17
2007-02-21,MBS 2007-01,6.84,5.17
2007-02-21,MBS 2007-01,5.5,5.17
2007-02-21,MBS 2007-01,5.39,5.17
2007-02-21,MBS 2007-01,5.73,5.17
2007-02-21,MBS 2007-01,5.41,5.17
2007-02-21,MBS 2007-01,5.97,5.17
2007-02-21,MBS 2007-01,5.67,5.17
2007-02-21,MBS 2007-01,3.66,5.17
2007-02-21,MBS 2007-01,4.06,5.17
2007-02-21,MBS 2007-01,2.86,5.17
2007-02-21,MBS 2007-01,2.69,5.17
2007-02-21,MBS 2007-01,2.34,5.17
2007-02-21,MBS 2007-01,1.82,5.17
2007-02-21,MBS 2007-01,1.97,5.17
2007-02-21,MBS 2007-01,2.15,5.17
2007-02-21,MBS 2007-01,3.2,5.17
2007-02-21,MBS 2007-01,2.8,5.17
2007-02-21,MBS 2007-01,3.75,5.17
2007-02-21,MBS 2007-01,2.8,5.17
2007-02-21,MBS 2007-01,3.01,5.17
2006-12-15,MBS 2006-05,2.46,5.09
2006-12-15,MBS 2006-05,2.55,5.09
2006-12-15,MBS 2006-05,6.61,5.09
2006-12-15,MBS 2006-05,2.74,5.09
2006-12-15,MBS 2006-05,3.39,5.09
2006-12-15,MBS 2006-05,4.62,5.09
2006-12-15,MBS 2006-05,7.04,5.09
2006-12-15,MBS 2006-05,2.71,5.09
2006-12-15,MBS 2006-05,11.68,5.09
2006-12-15,MBS 2006-05,8.04,5.09
2006-12-15,MBS 2006-05,3.01,5.09
2006-12-15,MBS 2006-05,7.29,5.09
2006-12-15,MBS 2006-05,4.4,5.09
2006-12-15,MBS 2006-05,3.5,5.09
2006-12-15,MBS 2006-05,6.7,5.09
2006-12-15,MBS 2006-05,5.41,5.09
2006-12-15,MBS 2006-05,5.39,5.09
2006-12-15,MBS 2006-05,3.86,5.09
2006-12-15,MBS 2006-05,4.14,5.09
2006-12-15,MBS 2006-05,3.4,5.09
2006-12-15,MBS 2006-05,1.13,5.09
2006-12-15,MBS 2006-05,4.41,5.09
2006-12-15,MBS 2006-05,3.24,5.09
2006-12-15,MBS 2006-05,3.58,5.09
2006-12-15,MBS 2006-05,4.78,5.09
2006-12-15,MBS 2006-05,4.06,5.09
2006-12-15,MBS 2006-05,3.61,5.09
2006-12-15,MBS 2006-05,4.03,5.09
2006-12-15,MBS 2006-05,5.36,5.09
2006-12-15,MBS 2006-05,5.67,5.09
2006-12-15,MBS 2006-05,7.66,5.09
2006-12-15,MBS 2006-05,7.03,5.09
2006-12-15,MBS 2006-05,5.26,5.09
2006-12-15,MBS 2006-05,6.61,5.09
2006-12-15,MBS 2006-05,0.04,5.09
2006-12-15,MBS 2006-05,6.1,5.09
2006-12-15,MBS 2006-05,6.59,5.09
2006-12-15,MBS 2006-05,7.79,5.09
2006-12-15,MBS 2006-05,5.98,5.09
2006-12-15,MBS 2006-05,5.12,5.09
2006-12-15,MBS 2006-05,6.85,5.09
2006-12-15,MBS 2006-05,5.02,5.09
2006-12-15,MBS 2006-05,3.97,5.09
2006-12-15,MBS 2006-05,3.25,5.09
2006-12-15,MBS 2006-05,4.21,5.09
2006-12-15,MBS 2006-05,3.6,5.09
2006-12-15,MBS 2006-05,4.32,5.09
2006-12-15,MBS 2006-05,2.99,5.09
2006-12-15,MBS 2006-05,3.88,5.09
2006-12-15,MBS 2006-05,5.18,5.09
2006-12-15,MBS 2006-05,5.84,5.09
2006-12-15,MBS 2006-05,2.83,5.09
2006-12-15,MBS 2006-05,1.45,5.09
2006-12-15,MBS 2006-05,1.79,5.09
2006-12-15,MBS 2006-05,2.25,5.09
2006-12-15,MBS 2006-05,2.63,5.09
2006-12-15,MBS 2006-05,2.89,5.09
2006-12-15,MBS 2006-05,2.94,5.09
2006-12-15,MBS 2006-05,1.89,5.09
2006-12-15,MBS 2006-05,2.29,5.09
2006-09-26,MBS 2006-04,5.3,5.02
2006-09-26,MBS 2006-04,4.22,5.02
2006-09-26,MBS 2006-04,5.46,5.02
2006-09-26,MBS 2006-04,5.43,5.02
2006-09-26,MBS 2006-04,3.24,5.02
2006-09-26,MBS 2006-04,8.03,5.02
2006-09-26,MBS 2006-04,3.85,5.02
2006-09-26,MBS 2006-04,4.36,5.02
2006-09-26,MBS 2006-04,8.1,5.02
2006-09-26,MBS 2006-04,5.15,5.02
2006-09-26,MBS 2006-04,4.68,5.02
2006-09-26,MBS 2006-04,2.91,5.02
2006-09-26,MBS 2006-04,3.5,5.02
2006-09-26,MBS 2006-04,3.2,5.02
2006-09-26,MBS 2006-04,6.51,5.02
2006-09-26,MBS 2006-04,6.04,5.02
2006-09-26,MBS 2006-04,4.87,5.02
2006-09-26,MBS 2006-04,2.63,5.02
2006-09-26,MBS 2006-04,2.14,5.02
2006-09-26,MBS 2006-04,2.68,5.02
2006-09-26,MBS 2006-04,5.65,5.02
2006-09-26,MBS 2006-04,3.33,5.02
2006-09-26,MBS 2006-04,3.9,5.02
2006-09-26,MBS 2006-04,3.5,5.02
2006-09-26,MBS 2006-04,2.07,5.02
2006-09-26,MBS 2006-04,6.56,5.02
2006-09-26,MBS 2006-04,4.27,5.02
2006-09-26,MBS 2006-04,3.3,5.02
2006-09-26,MBS 2006-04,4.54,5.02
2006-09-26,MBS 2006-04,4.23,5.02
2006-09-26,MBS 2006-04,5.9,5.02
2006-09-26,MBS 2006-04,8.37,5.02
2006-09-26,MBS 2006-04,5.75,5.02
2006-09-26,MBS 2006-04,6.05,5.02
2006-09-26,MBS 2006-04,0.06,5.02
2006-09-26,MBS 2006-04,5.5,5.02
2006-09-26,MBS 2006-04,5.31,5.02
2006-09-26,MBS 2006-04,7.96,5.02
2006-09-26,MBS 2006-04,5.19,5.02
2006-09-26,MBS 2006-04,5.09,5.02
2006-09-26,MBS 2006-04,5.34,5.02
2006-09-26,MBS 2006-04,5.26,5.02
2006-09-26,MBS 2006-04,4.59,5.02
2006-09-26,MBS 2006-04,4.08,5.02
2006-09-26,MBS 2006-04,3.25,5.02
2006-09-26,MBS 2006-04,4.05,5.02
2006-09-26,MBS 2006-04,3.33,5.02
2006-09-26,MBS 2006-04,3.9,5.02
2006-09-26,MBS 2006-04,4.89,5.02
2006-09-26,MBS 2006-04,4.28,5.02
2006-09-26,MBS 2006-04,3.26,5.02
2006-09-26,MBS 2006-04,3.58,5.02
2006-09-26,MBS 2006-04,3.42,5.02
2006-09-26,MBS 2006-04,2.37,5.02
2006-09-26,MBS 2006-04,2.25,5.02
2006-09-26,MBS 2006-04,3.07,5.02
2006-09-26,MBS 2006-04,2.97,5.02
2006-09-26,MBS 2006-04,3.01,5.02
2006-09-26,MBS 2006-04,2.28,5.02
2006-09-26,MBS 2006-04,2.32,5.02
2006-07-14,MBS 2006-03,2.92,5.4
2006-07-14,MBS 2006-03,5.31,5.4
2006-07-14,MBS 2006-03,1.95,5.4
2006-07-14,MBS 2006-03,4.13,5.4
2006-07-14,MBS 2006-03,4.24,5.4
2006-07-14,MBS 2006-03,3.77,5.4
2006-07-14,MBS 2006-03,3.89,5.4
2006-07-14,MBS 2006-03,5.14,5.4
2006-07-14,MBS 2006-03,13.86,5.4
2006-07-14,MBS 2006-03,6.24,5.4
2006-07-14,MBS 2006-03,4.85,5.4
2006-07-14,MBS 2006-03,3.31,5.4
2006-07-14,MBS 2006-03,4.06,5.4
2006-07-14,MBS 2006-03,2.55,5.4
2006-07-14,MBS 2006-03,3.43,5.4
2006-07-14,MBS 2006-03,4.85,5.4
2006-07-14,MBS 2006-03,3.09,5.4
2006-07-14,MBS 2006-03,5.13,5.4
2006-07-14,MBS 2006-03,2.36,5.4
2006-07-14,MBS 2006-03,2.52,5.4
2006-07-14,MBS 2006-03,4.6,5.4
2006-07-14,MBS 2006-03,2.49,5.4
2006-07-14,MBS 2006-03,3.42,5.4
2006-07-14,MBS 2006-03,2.35,5.4
2006-07-14,MBS 2006-03,2.23,5.4
2006-07-14,MBS 2006-03,3.85,5.4
2006-07-14,MBS 2006-03,6.56,5.4
2006-07-14,MBS 2006-03,3.3,5.4
2006-07-14,MBS 2006-03,3.7,5.4
2006-07-14,MBS 2006-03,4.03,5.4
2006-07-14,MBS 2006-03,7.29,5.4
2006-07-14,MBS 2006-03,5.26,5.4
2006-07-14,MBS 2006-03,7.25,5.4
2006-07-14,MBS 2006-03,5.9,5.4
2006-07-14,MBS 2006-03,0.06,5.4
2006-07-14,MBS 2006-03,4.73,5.4
2006-07-14,MBS 2006-03,5.43,5.4
2006-07-14,MBS 2006-03,5.7,5.4
2006-07-14,MBS 2006-03,4.93,5.4
2006-07-14,MBS 2006-03,4.03,5.4
2006-07-14,MBS 2006-03,5.09,5.4
2006-07-14,MBS 2006-03,4.83,5.4
2006-07-14,MBS 2006-03,3.88,5.4
2006-07-14,MBS 2006-03,4.99,5.4
2006-07-14,MBS 2006-03,6.6,5.4
2006-07-14,MBS 2006-03,5.15,5.4
2006-07-14,MBS 2006-03,2.87,5.4
2006-07-14,MBS 2006-03,2.01,5.4
2006-07-14,MBS 2006-03,3.69,5.4
2006-07-14,MBS 2006-03,2.51,5.4
2006-07-14,MBS 2006-03,4.64,5.4
2006-07-14,MBS 2006-03,2.83,5.4
2006-07-14,MBS 2006-03,3.07,5.4
2006-07-14,MBS 2006-03,4.27,5.4
2006-07-14,MBS 2006-03,5.26,5.4
2006-07-14,MBS 2006-03,4.56,5.4
2006-07-14,MBS 2006-03,3.77,5.4
2006-07-14,MBS 2006-03,3.42,5.4
2006-07-14,MBS 2006-03,2.71,5.4
2006-07-14,MBS 2006-03,2.31,5.4
2006-03-30,MBS 2006-02,3.49,5.62
2006-03-30,MBS 2006-02,2.5,5.62
2006-03-30,MBS 2006-02,1.64,5.62
2006-03-30,MBS 2006-02,1.98,5.62
2006-03-30,MBS 2006-02,2.89,5.62
2006-03-30,MBS 2006-02,2.72,5.62
2006-03-30,MBS 2006-02,6.13,5.62
2006-03-30,MBS 2006-02,3.86,5.62
2006-03-30,MBS 2006-02,6.48,5.62
2006-03-30,MBS 2006-02,2.55,5.62
2006-03-30,MBS 2006-02,7.46,5.62
2006-03-30,MBS 2006-02,5.36,5.62
2006-03-30,MBS 2006-02,2.71,5.62
2006-03-30,MBS 2006-02,3.69,5.62
2006-03-30,MBS 2006-02,3.48,5.62
2006-03-30,MBS 2006-02,3.96,5.62
2006-03-30,MBS 2006-02,4.87,5.62
2006-03-30,MBS 2006-02,4.28,5.62
2006-03-30,MBS 2006-02,2.57,5.62
2006-03-30,MBS 2006-02,2.81,5.62
2006-03-30,MBS 2006-02,3.13,5.62
2006-03-30,MBS 2006-02,4.59,5.62
2006-03-30,MBS 2006-02,1.86,5.62
2006-03-30,MBS 2006-02,6.02,5.62
2006-03-30,MBS 2006-02,4.27,5.62
2006-03-30,MBS 2006-02,2.91,5.62
2006-03-30,MBS 2006-02,4.14,5.62
2006-03-30,MBS 2006-02,2.13,5.62
2006-03-30,MBS 2006-02,4.06,5.62
2006-03-30,MBS 2006-02,3.66,5.62
2006-03-30,MBS 2006-02,3.69,5.62
2006-03-30,MBS 2006-02,4.98,5.62
2006-03-30,MBS 2006-02,5.79,5.62
2006-03-30,MBS 2006-02,5.8,5.62
2006-03-30,MBS 2006-02,0.06,5.62
2006-03-30,MBS 2006-02,5.48,5.62
2006-03-30,MBS 2006-02,5.91,5.62
2006-03-30,MBS 2006-02,5.28,5.62
2006-03-30,MBS 2006-02,5.04,5.62
2006-03-30,MBS 2006-02,6.13,5.62
2006-03-30,MBS 2006-02,5.06,5.62
2006-03-30,MBS 2006-02,4.3,5.62
2006-03-30,MBS 2006-02,4.44,5.62
